county,date,vaccines_started,vaccines_completed
Lawrence,3/14/21,20,13
Lawrence,3/15/21,67,17
Lawrence,3/16/21,143,14
Lawrence,3/17/21,72,39
Lawrence,3/18/21,690,68
Lawrence,3/19/21,97,89
Lawrence,3/20/21,4,17
Lawrence,3/21/21,0,0
Lawrence,3/22/21,28,102
Lawrence,3/23/21,56,84
Lawrence,3/24/21,692,399
Lawrence,3/25/21,82,34
Lawrence,3/26/21,48,763
Lawrence,3/27/21,4,31
Lawrence,3/28/21,0,19
Lawrence,3/29/21,41,103
Lawrence,3/30/21,175,240
Lawrence,3/31/21,258,193
Lawrence,4/1/21,330,657
Lawrence,4/2/21,172,425
Lawrence,4/3/21,9,28
Lawrence,4/4/21,11,19
Lawrence,4/5/21,35,62
Lawrence,4/6/21,70,166
Lawrence,4/7/21,179,1119
Lawrence,4/8/21,298,94
Lawrence,4/9/21,43,54
Lawrence,4/10/21,49,67
Lawrence,4/11/21,14,13
Lawrence,4/12/21,43,84
Lawrence,4/13/21,24,141
Lawrence,4/14/21,19,19
Lawrence,4/15/21,104,651
Lawrence,4/16/21,144,54
Lawrence,4/17/21,4,10
Lawrence,4/18/21,0,0
Lawrence,4/19/21,42,32
Lawrence,4/20/21,107,122
Lawrence,4/21/21,29,45
Lawrence,4/22/21,90,538
Lawrence,4/23/21,71,60
Lawrence,4/24/21,7,2
Lawrence,4/25/21,3,0
Licking,12/14/20,3,0
Licking,12/15/20,11,0
Licking,12/16/20,13,0
Licking,12/17/20,24,0
Licking,12/18/20,34,0
Licking,12/19/20,0,0
Licking,12/20/20,1,0
Licking,12/21/20,31,0
Licking,12/22/20,28,0
Licking,12/23/20,179,0
Licking,12/24/20,147,0
Licking,12/25/20,48,0
Licking,12/26/20,104,0
Licking,12/27/20,150,0
Licking,12/28/20,333,0
Licking,12/29/20,509,0
Licking,12/30/20,431,0
Licking,12/31/20,219,0
Licking,1/1/21,10,0
Licking,1/2/21,125,1
Licking,1/3/21,3,0
Licking,1/4/21,403,1
Licking,1/5/21,241,22
Licking,1/6/21,425,16
Licking,1/7/21,266,16
Licking,1/8/21,245,28
Licking,1/9/21,60,0
Licking,1/10/21,43,1
Licking,1/11/21,393,26
Licking,1/12/21,329,23
Licking,1/13/21,373,16
Licking,1/14/21,422,10
Licking,1/15/21,705,8
Licking,1/16/21,73,7
Licking,1/17/21,29,9
Licking,1/18/21,269,37
Licking,1/19/21,236,317
Licking,1/20/21,417,137
Licking,1/21/21,966,127
Licking,1/22/21,750,112
Licking,1/23/21,257,169
Licking,1/24/21,42,48
Licking,1/25/21,206,343
Licking,1/26/21,183,190
Licking,1/27/21,552,530
Licking,1/28/21,1292,192
Licking,1/29/21,1113,208
Licking,1/30/21,114,32
Licking,1/31/21,86,28
Licking,2/1/21,244,338
Licking,2/2/21,544,225
Licking,2/3/21,406,258
Licking,2/4/21,917,184
Licking,2/5/21,726,357
Licking,2/6/21,246,88
Licking,2/7/21,108,50
Licking,2/8/21,565,253
Licking,2/9/21,228,479
Licking,2/10/21,914,576
Licking,2/11/21,432,603
Licking,2/12/21,1280,648
Licking,2/13/21,163,329
Licking,2/14/21,62,10
Licking,2/15/21,784,265
Licking,2/16/21,412,28
Licking,2/17/21,231,814
Licking,2/18/21,176,1012
Licking,2/19/21,683,699
Licking,2/20/21,79,204
Licking,2/21/21,13,64
Licking,2/22/21,297,210
Licking,2/23/21,573,349
Licking,2/24/21,493,601
Licking,2/25/21,1248,811
Licking,2/26/21,677,1540
Licking,2/27/21,158,147
Licking,2/28/21,114,60
Licking,3/1/21,316,203
Licking,3/2/21,724,308
Licking,3/3/21,441,848
Licking,3/4/21,1184,629
Licking,3/5/21,907,1026
Licking,3/6/21,452,408
Licking,3/7/21,120,105
Licking,3/8/21,1028,616
Licking,3/9/21,1037,474
Licking,3/10/21,1005,997
Licking,3/11/21,1023,933
Licking,3/12/21,1273,890
Licking,3/13/21,345,127
Licking,3/14/21,76,84
Licking,3/15/21,1312,474
Licking,3/16/21,524,190
Licking,3/17/21,1684,563
Licking,3/18/21,1478,560
Licking,3/19/21,970,1290
Licking,3/20/21,318,152
Licking,3/21/21,135,67
Licking,3/22/21,1456,289
Licking,3/23/21,486,728
Licking,3/24/21,1596,444
Licking,3/25/21,1015,873
Licking,3/26/21,596,1519
Licking,3/27/21,258,152
Licking,3/28/21,63,97
Licking,3/29/21,1046,584
Licking,3/30/21,479,620
Licking,3/31/21,1149,842
Licking,4/1/21,1295,902
Licking,4/2/21,571,1604
Licking,4/3/21,338,243
Licking,4/4/21,83,62
Licking,4/5/21,1376,1414
Licking,4/6/21,510,648
Licking,4/7/21,1579,1622
Licking,4/8/21,677,1889
Licking,4/9/21,1076,803
Licking,4/10/21,405,406
Licking,4/11/21,222,175
Licking,4/12/21,534,1347
Licking,4/13/21,550,441
Licking,4/14/21,1135,1457
Licking,4/15/21,511,1133
Licking,4/16/21,563,434
Licking,4/17/21,249,251
Licking,4/18/21,71,65
Licking,4/19/21,246,977
Licking,4/20/21,253,450
Licking,4/21/21,431,1115
Licking,4/22/21,456,1323
Licking,4/23/21,265,479
Licking,4/24/21,140,227
Licking,4/25/21,16,51
Logan,12/14/20,0,0
Logan,12/15/20,0,0
Logan,12/16/20,1,0
Logan,12/17/20,4,0
Logan,12/18/20,5,0
Logan,12/19/20,1,0
Logan,12/20/20,0,0
Logan,12/21/20,2,0
Logan,12/22/20,8,0
Logan,12/23/20,34,0
Logan,12/24/20,5,0
Logan,12/25/20,0,0
Logan,12/26/20,3,0
Logan,12/27/20,11,0
Logan,12/28/20,119,0
Logan,12/29/20,100,0
Logan,12/30/20,46,0
Logan,12/31/20,77,0
Logan,1/1/21,0,0
Logan,1/2/21,7,0
Logan,1/3/21,1,0
Logan,1/4/21,32,0
Logan,1/5/21,95,0
Logan,1/6/21,140,2
Logan,1/7/21,52,4
Logan,1/8/21,44,6
Logan,1/9/21,30,0
Logan,1/10/21,0,0
Logan,1/11/21,25,3
Logan,1/12/21,83,5
Logan,1/13/21,27,2
Logan,1/14/21,95,1
Logan,1/15/21,35,2
Logan,1/16/21,8,2
Logan,1/17/21,50,59
Logan,1/18/21,33,3
Logan,1/19/21,188,38
Logan,1/20/21,56,28
Logan,1/21/21,180,45
Logan,1/22/21,86,3
Logan,1/23/21,42,13
Logan,1/24/21,14,1
Logan,1/25/21,47,27
Logan,1/26/21,166,50
Logan,1/27/21,88,135
Logan,1/28/21,112,76
Logan,1/29/21,154,10
Logan,1/30/21,63,28
Logan,1/31/21,15,1
Logan,2/1/21,82,29
Logan,2/2/21,109,54
Logan,2/3/21,87,24
Logan,2/4/21,135,19
Logan,2/5/21,107,45
Logan,2/6/21,28,7
Logan,2/7/21,23,61
Logan,2/8/21,220,22
Logan,2/9/21,197,62
Logan,2/10/21,75,46
Logan,2/11/21,146,85
Logan,2/12/21,84,34
Logan,2/13/21,55,39
Logan,2/14/21,7,1
Logan,2/15/21,76,25
Logan,2/16/21,49,24
Logan,2/17/21,99,92
Logan,2/18/21,31,244
Logan,2/19/21,18,148
Logan,2/20/21,19,43
Logan,2/21/21,1,8
Logan,2/22/21,25,266
Logan,2/23/21,233,102
Logan,2/24/21,93,52
Logan,2/25/21,223,169
Logan,2/26/21,245,124
Logan,2/27/21,73,49
Logan,2/28/21,28,28
Logan,3/1/21,99,207
Logan,3/2/21,245,163
Logan,3/3/21,107,108
Logan,3/4/21,374,175
Logan,3/5/21,233,139
Logan,3/6/21,104,75
Logan,3/7/21,17,22
Logan,3/8/21,338,365
Logan,3/9/21,544,113
Logan,3/10/21,116,91
Logan,3/11/21,474,405
Logan,3/12/21,109,88
Logan,3/13/21,64,50
Logan,3/14/21,10,2
Logan,3/15/21,141,199
Logan,3/16/21,414,148
Logan,3/17/21,134,113
Logan,3/18/21,327,164
Logan,3/19/21,166,173
Logan,3/20/21,420,45
Logan,3/21/21,16,6
Logan,3/22/21,304,65
Logan,3/23/21,243,101
Logan,3/24/21,206,179
Logan,3/25/21,205,184
Logan,3/26/21,109,200
Logan,3/27/21,46,53
Logan,3/28/21,7,5
Logan,3/29/21,195,87
Logan,3/30/21,225,212
Logan,3/31/21,166,101
Logan,4/1/21,154,398
Logan,4/2/21,91,121
Logan,4/3/21,60,60
Logan,4/4/21,8,10
Logan,4/5/21,206,78
Logan,4/6/21,117,754
Logan,4/7/21,110,171
Logan,4/8/21,319,350
Logan,4/9/21,157,157
Logan,4/10/21,78,187
Logan,4/11/21,15,16
Logan,4/12/21,70,276
Logan,4/13/21,116,217
Logan,4/14/21,48,91
Logan,4/15/21,52,264
Logan,4/16/21,41,118
Logan,4/17/21,85,295
Logan,4/18/21,3,13
Logan,4/19/21,32,296
Logan,4/20/21,31,203
Logan,4/21/21,50,166
Logan,4/22/21,31,148
Logan,4/23/21,21,103
Logan,4/24/21,43,30
Logan,4/25/21,6,1
Lorain,12/14/20,0,0
Lorain,12/15/20,1,0
Lorain,12/16/20,34,0
Lorain,12/17/20,47,0
Lorain,12/18/20,106,0
Lorain,12/19/20,2,0
Lorain,12/20/20,0,0
Lorain,12/21/20,218,0
Lorain,12/22/20,82,0
Lorain,12/23/20,578,0
Lorain,12/24/20,395,0
Lorain,12/25/20,14,0
Lorain,12/26/20,372,0
Lorain,12/27/20,45,0
Lorain,12/28/20,698,0
Lorain,12/29/20,803,0
Lorain,12/30/20,1745,1
Lorain,12/31/20,774,2
Lorain,1/1/21,55,8
Lorain,1/2/21,85,2
Lorain,1/3/21,47,0
Lorain,1/4/21,860,7
Lorain,1/5/21,695,35
Lorain,1/6/21,980,33
Lorain,1/7/21,566,27
Lorain,1/8/21,533,41
Lorain,1/9/21,108,18
Lorain,1/10/21,17,2
Lorain,1/11/21,537,175
Lorain,1/12/21,281,72
Lorain,1/13/21,537,117
Lorain,1/14/21,697,159
Lorain,1/15/21,733,95
Lorain,1/16/21,693,262
Lorain,1/17/21,21,20
Lorain,1/18/21,284,176
Lorain,1/19/21,345,253
Lorain,1/20/21,547,1082
Lorain,1/21/21,994,486
Lorain,1/22/21,852,160
Lorain,1/23/21,2249,83
Lorain,1/24/21,232,13
Lorain,1/25/21,568,809
Lorain,1/26/21,1050,665
Lorain,1/27/21,728,977
Lorain,1/28/21,1212,478
Lorain,1/29/21,979,357
Lorain,1/30/21,1249,44
Lorain,1/31/21,192,23
Lorain,2/1/21,616,816
Lorain,2/2/21,1738,524
Lorain,2/3/21,771,1010
Lorain,2/4/21,1048,592
Lorain,2/5/21,593,690
Lorain,2/6/21,323,201
Lorain,2/7/21,121,39
Lorain,2/8/21,399,232
Lorain,2/9/21,1430,304
Lorain,2/10/21,785,409
Lorain,2/11/21,1414,880
Lorain,2/12/21,754,1051
Lorain,2/13/21,457,2004
Lorain,2/14/21,193,112
Lorain,2/15/21,226,452
Lorain,2/16/21,489,311
Lorain,2/17/21,886,1136
Lorain,2/18/21,332,1161
Lorain,2/19/21,826,932
Lorain,2/20/21,291,1144
Lorain,2/21/21,151,207
Lorain,2/22/21,213,646
Lorain,2/23/21,155,1794
Lorain,2/24/21,976,796
Lorain,2/25/21,648,704
Lorain,2/26/21,5187,695
Lorain,2/27/21,907,301
Lorain,2/28/21,475,136
Lorain,3/1/21,866,301
Lorain,3/2/21,756,1301
Lorain,3/3/21,1539,578
Lorain,3/4/21,1489,1715
Lorain,3/5/21,1271,716
Lorain,3/6/21,2872,528
Lorain,3/7/21,894,391
Lorain,3/8/21,755,661
Lorain,3/9/21,2076,766
Lorain,3/10/21,1180,1425
Lorain,3/11/21,1988,718
Lorain,3/12/21,1765,1125
Lorain,3/13/21,1909,1425
Lorain,3/14/21,318,214
Lorain,3/15/21,1190,190
Lorain,3/16/21,2311,370
Lorain,3/17/21,1690,967
Lorain,3/18/21,2467,416
Lorain,3/19/21,2738,520
Lorain,3/20/21,2283,465
Lorain,3/21/21,734,190
Lorain,3/22/21,1492,458
Lorain,3/23/21,1843,433
Lorain,3/24/21,2151,2073
Lorain,3/25/21,1703,1060
Lorain,3/26/21,1698,5270
Lorain,3/27/21,2842,853
Lorain,3/28/21,751,798
Lorain,3/29/21,1248,488
Lorain,3/30/21,2504,902
Lorain,3/31/21,3084,1148
Lorain,4/1/21,1657,1163
Lorain,4/2/21,1433,1119
Lorain,4/3/21,1312,2386
Lorain,4/4/21,470,152
Lorain,4/5/21,975,796
Lorain,4/6/21,1174,2373
Lorain,4/7/21,2826,1225
Lorain,4/8/21,1764,2255
Lorain,4/9/21,2125,2225
Lorain,4/10/21,1236,2279
Lorain,4/11/21,412,793
Lorain,4/12/21,922,1967
Lorain,4/13/21,1063,2515
Lorain,4/14/21,1253,1881
Lorain,4/15/21,952,2143
Lorain,4/16/21,1040,1670
Lorain,4/17/21,1572,3290
Lorain,4/18/21,308,746
Lorain,4/19/21,537,1258
Lorain,4/20/21,757,1733
Lorain,4/21/21,2078,1630
Lorain,4/22/21,945,1439
Lorain,4/23/21,963,1220
Lorain,4/24/21,1331,2718
Lorain,4/25/21,436,437
Lucas,12/14/20,0,0
Lucas,12/15/20,96,0
Lucas,12/16/20,77,0
Lucas,12/17/20,260,0
Lucas,12/18/20,317,0
Lucas,12/19/20,0,0
Lucas,12/20/20,0,0
Lucas,12/21/20,166,0
Lucas,12/22/20,409,0
Lucas,12/23/20,1369,0
Lucas,12/24/20,272,1
Lucas,12/25/20,45,0
Lucas,12/26/20,218,0
Lucas,12/27/20,329,0
Lucas,12/28/20,760,0
Lucas,12/29/20,1162,0
Lucas,12/30/20,1551,0
Lucas,12/31/20,448,0
Lucas,1/1/21,15,3
Lucas,1/2/21,250,0
Lucas,1/3/21,390,1
Lucas,1/4/21,882,7
Lucas,1/5/21,1353,94
Lucas,1/6/21,1073,80
Lucas,1/7/21,1106,259
Lucas,1/8/21,1077,303
Lucas,1/9/21,287,3
Lucas,1/10/21,43,4
Lucas,1/11/21,719,153
Lucas,1/12/21,793,162
Lucas,1/13/21,1118,267
Lucas,1/14/21,1579,16
Lucas,1/15/21,1017,17
Lucas,1/16/21,675,40
Lucas,1/17/21,234,226
Lucas,1/18/21,190,102
Lucas,1/19/21,824,537
Lucas,1/20/21,826,1248
Lucas,1/21/21,2653,194
Lucas,1/22/21,1537,54
Lucas,1/23/21,2279,210
Lucas,1/24/21,136,376
Lucas,1/25/21,600,735
Lucas,1/26/21,790,1207
Lucas,1/27/21,1210,1396
Lucas,1/28/21,1737,745
Lucas,1/29/21,2212,251
Lucas,1/30/21,1251,358
Lucas,1/31/21,285,254
Lucas,2/1/21,504,830
Lucas,2/2/21,1519,1352
Lucas,2/3/21,1894,999
Lucas,2/4/21,1509,1160
Lucas,2/5/21,907,979
Lucas,2/6/21,421,718
Lucas,2/7/21,173,200
Lucas,2/8/21,464,513
Lucas,2/9/21,1010,931
Lucas,2/10/21,1297,1515
Lucas,2/11/21,935,3011
Lucas,2/12/21,4231,1764
Lucas,2/13/21,4477,1663
Lucas,2/14/21,169,31
Lucas,2/15/21,198,343
Lucas,2/16/21,370,245
Lucas,2/17/21,3170,986
Lucas,2/18/21,1090,1640
Lucas,2/19/21,1558,1835
Lucas,2/20/21,113,1094
Lucas,2/21/21,293,237
Lucas,2/22/21,2593,698
Lucas,2/23/21,314,1493
Lucas,2/24/21,310,1524
Lucas,2/25/21,3788,996
Lucas,2/26/21,1588,1170
Lucas,2/27/21,1296,941
Lucas,2/28/21,474,263
Lucas,3/1/21,301,546
Lucas,3/2/21,2184,845
Lucas,3/3/21,892,1074
Lucas,3/4/21,2122,1147
Lucas,3/5/21,2298,4095
Lucas,3/6/21,808,4046
Lucas,3/7/21,69,87
Lucas,3/8/21,1301,405
Lucas,3/9/21,1659,1045
Lucas,3/10/21,1775,4229
Lucas,3/11/21,3697,2106
Lucas,3/12/21,1621,1636
Lucas,3/13/21,2570,1146
Lucas,3/14/21,484,385
Lucas,3/15/21,1464,2746
Lucas,3/16/21,1875,601
Lucas,3/17/21,4394,720
Lucas,3/18/21,1969,3419
Lucas,3/19/21,2506,1515
Lucas,3/20/21,1353,610
Lucas,3/21/21,479,226
Lucas,3/22/21,1634,375
Lucas,3/23/21,2232,2126
Lucas,3/24/21,4854,712
Lucas,3/25/21,4459,1085
Lucas,3/26/21,2209,1351
Lucas,3/27/21,1432,534
Lucas,3/28/21,416,58
Lucas,3/29/21,911,397
Lucas,3/30/21,2873,842
Lucas,3/31/21,4875,4087
Lucas,4/1/21,4089,2360
Lucas,4/2/21,1748,1419
Lucas,4/3/21,615,1620
Lucas,4/4/21,211,56
Lucas,4/5/21,1015,1038
Lucas,4/6/21,3042,3408
Lucas,4/7/21,1678,4289
Lucas,4/8/21,1999,3067
Lucas,4/9/21,3043,4171
Lucas,4/10/21,1257,2088
Lucas,4/11/21,184,540
Lucas,4/12/21,674,1105
Lucas,4/13/21,1630,1841
Lucas,4/14/21,946,4498
Lucas,4/15/21,1741,1668
Lucas,4/16/21,1765,1717
Lucas,4/17/21,874,1467
Lucas,4/18/21,268,497
Lucas,4/19/21,440,1523
Lucas,4/20/21,750,2642
Lucas,4/21/21,776,1787
Lucas,4/22/21,883,4159
Lucas,4/23/21,720,2933
Lucas,4/24/21,757,1053
Lucas,4/25/21,94,123
Madison,12/14/20,1,0
Madison,12/15/20,0,0
Madison,12/16/20,2,0
Madison,12/17/20,6,0
Madison,12/18/20,6,0
Madison,12/19/20,0,0
Madison,12/20/20,0,0
Madison,12/21/20,10,0
Madison,12/22/20,13,0
Madison,12/23/20,58,0
Madison,12/24/20,70,0
Madison,12/25/20,0,0
Madison,12/26/20,10,0
Madison,12/27/20,2,0
Madison,12/28/20,49,0
Madison,12/29/20,72,0
Madison,12/30/20,55,0
Madison,12/31/20,67,0
Madison,1/1/21,2,1
Madison,1/2/21,20,0
Madison,1/3/21,1,0
Madison,1/4/21,63,0
Madison,1/5/21,72,1
Madison,1/6/21,181,3
Madison,1/7/21,51,4
Madison,1/8/21,90,7
Madison,1/9/21,13,1
Madison,1/10/21,6,0
Madison,1/11/21,61,27
Madison,1/12/21,61,10
Madison,1/13/21,49,5
Madison,1/14/21,150,44
Madison,1/15/21,47,1
Madison,1/16/21,41,3
Madison,1/17/21,7,0
Madison,1/18/21,10,6
Madison,1/19/21,244,13
Madison,1/20/21,29,32
Madison,1/21/21,401,55
Madison,1/22/21,79,8
Madison,1/23/21,45,5
Madison,1/24/21,13,0
Madison,1/25/21,161,28
Madison,1/26/21,366,45
Madison,1/27/21,70,132
Madison,1/28/21,191,51
Madison,1/29/21,84,34
Madison,1/30/21,29,9
Madison,1/31/21,15,2
Madison,2/1/21,49,66
Madison,2/2/21,65,39
Madison,2/3/21,87,118
Madison,2/4/21,135,63
Madison,2/5/21,96,77
Madison,2/6/21,484,38
Madison,2/7/21,28,10
Madison,2/8/21,39,41
Madison,2/9/21,454,68
Madison,2/10/21,60,99
Madison,2/11/21,101,409
Madison,2/12/21,74,59
Madison,2/13/21,20,29
Madison,2/14/21,6,0
Madison,2/15/21,35,117
Madison,2/16/21,17,24
Madison,2/17/21,73,420
Madison,2/18/21,9,82
Madison,2/19/21,44,93
Madison,2/20/21,18,34
Madison,2/21/21,1,15
Madison,2/22/21,7,59
Madison,2/23/21,31,89
Madison,2/24/21,58,89
Madison,2/25/21,426,334
Madison,2/26/21,297,98
Madison,2/27/21,12,57
Madison,2/28/21,7,21
Madison,3/1/21,63,57
Madison,3/2/21,102,46
Madison,3/3/21,82,46
Madison,3/4/21,441,480
Madison,3/5/21,166,135
Madison,3/6/21,343,481
Madison,3/7/21,11,23
Madison,3/8/21,206,145
Madison,3/9/21,446,397
Madison,3/10/21,249,185
Madison,3/11/21,246,153
Madison,3/12/21,503,427
Madison,3/13/21,195,166
Madison,3/14/21,14,6
Madison,3/15/21,69,22
Madison,3/16/21,134,58
Madison,3/17/21,716,110
Madison,3/18/21,240,107
Madison,3/19/21,213,319
Madison,3/20/21,430,46
Madison,3/21/21,54,5
Madison,3/22/21,91,55
Madison,3/23/21,405,286
Madison,3/24/21,296,96
Madison,3/25/21,285,107
Madison,3/26/21,120,171
Madison,3/27/21,251,401
Madison,3/28/21,17,6
Madison,3/29/21,66,86
Madison,3/30/21,474,169
Madison,3/31/21,264,143
Madison,4/1/21,617,211
Madison,4/2/21,218,149
Madison,4/3/21,89,52
Madison,4/4/21,10,6
Madison,4/5/21,56,130
Madison,4/6/21,233,381
Madison,4/7/21,225,519
Madison,4/8/21,189,187
Madison,4/9/21,158,210
Madison,4/10/21,106,134
Madison,4/11/21,33,59
Madison,4/12/21,88,114
Madison,4/13/21,206,517
Madison,4/14/21,62,210
Madison,4/15/21,130,287
Madison,4/16/21,81,92
Madison,4/17/21,141,212
Madison,4/18/21,20,28
Madison,4/19/21,58,70
Madison,4/20/21,42,146
Madison,4/21/21,39,133
Madison,4/22/21,109,548
Madison,4/23/21,125,258
Madison,4/24/21,22,64
Madison,4/25/21,7,8
Mahoning,12/14/20,0,0
Mahoning,12/15/20,1,0
Mahoning,12/16/20,11,0
Mahoning,12/17/20,5,0
Mahoning,12/18/20,15,0
Mahoning,12/19/20,0,0
Mahoning,12/20/20,2,0
Mahoning,12/21/20,103,0
Mahoning,12/22/20,743,0
Mahoning,12/23/20,366,0
Mahoning,12/24/20,112,0
Mahoning,12/25/20,6,0
Mahoning,12/26/20,54,0
Mahoning,12/27/20,113,0
Mahoning,12/28/20,246,0
Mahoning,12/29/20,709,0
Mahoning,12/30/20,911,1
Mahoning,12/31/20,301,0
Mahoning,1/1/21,3,0
Mahoning,1/2/21,13,0
Mahoning,1/3/21,32,0
Mahoning,1/4/21,640,1
Mahoning,1/5/21,631,2
Mahoning,1/6/21,794,9
Mahoning,1/7/21,567,6
Mahoning,1/8/21,509,15
Mahoning,1/9/21,81,1
Mahoning,1/10/21,127,0
Mahoning,1/11/21,480,86
Mahoning,1/12/21,632,399
Mahoning,1/13/21,481,85
Mahoning,1/14/21,535,80
Mahoning,1/15/21,522,21
Mahoning,1/16/21,31,38
Mahoning,1/17/21,17,45
Mahoning,1/18/21,208,94
Mahoning,1/19/21,467,451
Mahoning,1/20/21,942,626
Mahoning,1/21/21,1332,110
Mahoning,1/22/21,1614,21
Mahoning,1/23/21,343,5
Mahoning,1/24/21,20,21
Mahoning,1/25/21,899,273
Mahoning,1/26/21,843,632
Mahoning,1/27/21,835,593
Mahoning,1/28/21,1230,340
Mahoning,1/29/21,816,107
Mahoning,1/30/21,465,82
Mahoning,1/31/21,273,117
Mahoning,2/1/21,1243,649
Mahoning,2/2/21,671,519
Mahoning,2/3/21,852,582
Mahoning,2/4/21,1086,546
Mahoning,2/5/21,1651,492
Mahoning,2/6/21,1030,17
Mahoning,2/7/21,856,19
Mahoning,2/8/21,500,359
Mahoning,2/9/21,491,396
Mahoning,2/10/21,1062,697
Mahoning,2/11/21,816,575
Mahoning,2/12/21,771,911
Mahoning,2/13/21,677,165
Mahoning,2/14/21,322,9
Mahoning,2/15/21,99,639
Mahoning,2/16/21,326,613
Mahoning,2/17/21,597,859
Mahoning,2/18/21,843,1045
Mahoning,2/19/21,868,953
Mahoning,2/20/21,451,329
Mahoning,2/21/21,390,97
Mahoning,2/22/21,242,1308
Mahoning,2/23/21,491,1069
Mahoning,2/24/21,924,1415
Mahoning,2/25/21,1220,533
Mahoning,2/26/21,1269,1680
Mahoning,2/27/21,900,1137
Mahoning,2/28/21,626,842
Mahoning,3/1/21,555,908
Mahoning,3/2/21,1160,530
Mahoning,3/3/21,1159,602
Mahoning,3/4/21,1007,1075
Mahoning,3/5/21,1815,1640
Mahoning,3/6/21,964,342
Mahoning,3/7/21,250,141
Mahoning,3/8/21,961,675
Mahoning,3/9/21,1115,835
Mahoning,3/10/21,1367,1389
Mahoning,3/11/21,1609,1019
Mahoning,3/12/21,1646,594
Mahoning,3/13/21,992,414
Mahoning,3/14/21,450,126
Mahoning,3/15/21,317,438
Mahoning,3/16/21,931,541
Mahoning,3/17/21,1596,909
Mahoning,3/18/21,1462,1070
Mahoning,3/19/21,1223,1267
Mahoning,3/20/21,792,193
Mahoning,3/21/21,507,185
Mahoning,3/22/21,624,563
Mahoning,3/23/21,1027,803
Mahoning,3/24/21,1914,1252
Mahoning,3/25/21,1286,1346
Mahoning,3/26/21,1811,617
Mahoning,3/27/21,763,385
Mahoning,3/28/21,511,107
Mahoning,3/29/21,656,570
Mahoning,3/30/21,1624,1351
Mahoning,3/31/21,1310,1277
Mahoning,4/1/21,2170,2265
Mahoning,4/2/21,967,889
Mahoning,4/3/21,279,546
Mahoning,4/4/21,118,100
Mahoning,4/5/21,657,950
Mahoning,4/6/21,1315,1118
Mahoning,4/7/21,1182,1412
Mahoning,4/8/21,1210,2120
Mahoning,4/9/21,835,1332
Mahoning,4/10/21,1117,1178
Mahoning,4/11/21,92,122
Mahoning,4/12/21,289,755
Mahoning,4/13/21,475,1142
Mahoning,4/14/21,614,1679
Mahoning,4/15/21,697,1385
Mahoning,4/16/21,487,890
Mahoning,4/17/21,203,384
Mahoning,4/18/21,41,160
Mahoning,4/19/21,183,929
Mahoning,4/20/21,389,1169
Mahoning,4/21/21,317,1858
Mahoning,4/22/21,344,1248
Mahoning,4/23/21,542,1147
Mahoning,4/24/21,161,237
Mahoning,4/25/21,11,29
Marion,12/14/20,0,0
Marion,12/15/20,1,0
Marion,12/16/20,0,0
Marion,12/17/20,2,0
Marion,12/18/20,2,0
Marion,12/19/20,0,0
Marion,12/20/20,1,0
Marion,12/21/20,32,0
Marion,12/22/20,60,0
Marion,12/23/20,78,0
Marion,12/24/20,12,0
Marion,12/25/20,0,0
Marion,12/26/20,10,0
Marion,12/27/20,0,0
Marion,12/28/20,57,0
Marion,12/29/20,239,0
Marion,12/30/20,180,0
Marion,12/31/20,40,0
Marion,1/1/21,0,0
Marion,1/2/21,85,0
Marion,1/3/21,9,0
Marion,1/4/21,25,0
Marion,1/5/21,302,1
Marion,1/6/21,131,0
Marion,1/7/21,177,2
Marion,1/8/21,88,1
Marion,1/9/21,59,0
Marion,1/10/21,2,1
Marion,1/11/21,81,29
Marion,1/12/21,121,63
Marion,1/13/21,112,5
Marion,1/14/21,283,2
Marion,1/15/21,68,3
Marion,1/16/21,88,6
Marion,1/17/21,21,30
Marion,1/18/21,9,5
Marion,1/19/21,93,88
Marion,1/20/21,284,81
Marion,1/21/21,782,12
Marion,1/22/21,277,15
Marion,1/23/21,55,97
Marion,1/24/21,23,6
Marion,1/25/21,160,16
Marion,1/26/21,62,181
Marion,1/27/21,113,134
Marion,1/28/21,456,80
Marion,1/29/21,145,70
Marion,1/30/21,49,23
Marion,1/31/21,24,2
Marion,2/1/21,61,72
Marion,2/2/21,67,49
Marion,2/3/21,163,115
Marion,2/4/21,426,156
Marion,2/5/21,84,65
Marion,2/6/21,40,98
Marion,2/7/21,79,2
Marion,2/8/21,44,28
Marion,2/9/21,228,146
Marion,2/10/21,332,306
Marion,2/11/21,108,846
Marion,2/12/21,133,179
Marion,2/13/21,32,21
Marion,2/14/21,3,6
Marion,2/15/21,59,84
Marion,2/16/21,56,15
Marion,2/17/21,159,54
Marion,2/18/21,55,349
Marion,2/19/21,77,127
Marion,2/20/21,41,96
Marion,2/21/21,8,30
Marion,2/22/21,18,59
Marion,2/23/21,464,70
Marion,2/24/21,552,364
Marion,2/25/21,642,165
Marion,2/26/21,537,123
Marion,2/27/21,41,30
Marion,2/28/21,8,29
Marion,3/1/21,21,45
Marion,3/2/21,114,168
Marion,3/3/21,220,467
Marion,3/4/21,653,142
Marion,3/5/21,419,340
Marion,3/6/21,362,123
Marion,3/7/21,7,18
Marion,3/8/21,348,336
Marion,3/9/21,402,220
Marion,3/10/21,278,570
Marion,3/11/21,1025,195
Marion,3/12/21,137,166
Marion,3/13/21,166,141
Marion,3/14/21,115,118
