date,state,county,new doses,cumulative doses,fips
2021-05-25,MO,Polk,39,15191,29167
2021-05-26,MO,Polk,27,15218,29167
2021-05-27,MO,Polk,8,15226,29167
2020-12-15,MO,Pulaski,1,1,29169
2020-12-16,MO,Pulaski,14,15,29169
2020-12-17,MO,Pulaski,12,27,29169
2020-12-18,MO,Pulaski,4,31,29169
2020-12-19,MO,Pulaski,4,35,29169
2020-12-21,MO,Pulaski,24,59,29169
2020-12-22,MO,Pulaski,34,93,29169
2020-12-23,MO,Pulaski,7,100,29169
2020-12-24,MO,Pulaski,1,101,29169
2020-12-27,MO,Pulaski,3,104,29169
2020-12-28,MO,Pulaski,19,123,29169
2020-12-29,MO,Pulaski,17,140,29169
2020-12-30,MO,Pulaski,33,173,29169
2020-12-31,MO,Pulaski,39,212,29169
2021-01-01,MO,Pulaski,8,220,29169
2021-01-02,MO,Pulaski,12,232,29169
2021-01-03,MO,Pulaski,6,238,29169
2021-01-04,MO,Pulaski,14,252,29169
2021-01-05,MO,Pulaski,21,273,29169
2021-01-06,MO,Pulaski,34,307,29169
2021-01-07,MO,Pulaski,48,355,29169
2021-01-08,MO,Pulaski,68,423,29169
2021-01-09,MO,Pulaski,1,424,29169
2021-01-11,MO,Pulaski,30,454,29169
2021-01-12,MO,Pulaski,68,522,29169
2021-01-13,MO,Pulaski,42,564,29169
2021-01-14,MO,Pulaski,49,613,29169
2021-01-15,MO,Pulaski,54,667,29169
2021-01-16,MO,Pulaski,95,762,29169
2021-01-17,MO,Pulaski,7,769,29169
2021-01-18,MO,Pulaski,43,812,29169
2021-01-19,MO,Pulaski,100,912,29169
2021-01-20,MO,Pulaski,200,1112,29169
2021-01-21,MO,Pulaski,101,1213,29169
2021-01-22,MO,Pulaski,120,1333,29169
2021-01-23,MO,Pulaski,183,1516,29169
2021-01-24,MO,Pulaski,5,1521,29169
2021-01-25,MO,Pulaski,34,1555,29169
2021-01-26,MO,Pulaski,24,1579,29169
2021-01-27,MO,Pulaski,37,1616,29169
2021-01-28,MO,Pulaski,176,1792,29169
2021-01-29,MO,Pulaski,262,2054,29169
2021-01-30,MO,Pulaski,211,2265,29169
2021-02-01,MO,Pulaski,7,2272,29169
2021-02-02,MO,Pulaski,117,2389,29169
2021-02-03,MO,Pulaski,59,2448,29169
2021-02-04,MO,Pulaski,91,2539,29169
2021-02-05,MO,Pulaski,187,2726,29169
2021-02-06,MO,Pulaski,113,2839,29169
2021-02-07,MO,Pulaski,8,2847,29169
2021-02-08,MO,Pulaski,44,2891,29169
2021-02-09,MO,Pulaski,131,3022,29169
2021-02-10,MO,Pulaski,36,3058,29169
2021-02-11,MO,Pulaski,183,3241,29169
2021-02-12,MO,Pulaski,52,3293,29169
2021-02-13,MO,Pulaski,28,3321,29169
2021-02-14,MO,Pulaski,2,3323,29169
2021-02-15,MO,Pulaski,16,3339,29169
2021-02-16,MO,Pulaski,17,3356,29169
2021-02-17,MO,Pulaski,13,3369,29169
2021-02-18,MO,Pulaski,275,3644,29169
2021-02-19,MO,Pulaski,185,3829,29169
2021-02-20,MO,Pulaski,3,3832,29169
2021-02-21,MO,Pulaski,1,3833,29169
2021-02-22,MO,Pulaski,45,3878,29169
2021-02-23,MO,Pulaski,126,4004,29169
2021-02-24,MO,Pulaski,22,4026,29169
2021-02-25,MO,Pulaski,165,4191,29169
2021-02-26,MO,Pulaski,129,4320,29169
2021-02-27,MO,Pulaski,443,4763,29169
2021-02-28,MO,Pulaski,4,4767,29169
2021-03-01,MO,Pulaski,33,4800,29169
2021-03-02,MO,Pulaski,253,5053,29169
2021-03-03,MO,Pulaski,96,5149,29169
2021-03-04,MO,Pulaski,134,5283,29169
2021-03-05,MO,Pulaski,87,5370,29169
2021-03-06,MO,Pulaski,28,5398,29169
2021-03-07,MO,Pulaski,37,5435,29169
2021-03-08,MO,Pulaski,56,5491,29169
2021-03-09,MO,Pulaski,54,5545,29169
2021-03-10,MO,Pulaski,61,5606,29169
2021-03-11,MO,Pulaski,90,5696,29169
2021-03-12,MO,Pulaski,118,5814,29169
2021-03-13,MO,Pulaski,14,5828,29169
2021-03-14,MO,Pulaski,5,5833,29169
2021-03-15,MO,Pulaski,87,5920,29169
2021-03-16,MO,Pulaski,191,6111,29169
2021-03-17,MO,Pulaski,38,6149,29169
2021-03-18,MO,Pulaski,48,6197,29169
2021-03-19,MO,Pulaski,118,6315,29169
2021-03-20,MO,Pulaski,19,6334,29169
2021-03-21,MO,Pulaski,3,6337,29169
2021-03-22,MO,Pulaski,77,6414,29169
2021-03-23,MO,Pulaski,88,6502,29169
2021-03-24,MO,Pulaski,64,6566,29169
2021-03-25,MO,Pulaski,205,6771,29169
2021-03-26,MO,Pulaski,116,6887,29169
2021-03-27,MO,Pulaski,25,6912,29169
2021-03-28,MO,Pulaski,13,6925,29169
2021-03-29,MO,Pulaski,107,7032,29169
2021-03-30,MO,Pulaski,76,7108,29169
2021-03-31,MO,Pulaski,128,7236,29169
2021-04-01,MO,Pulaski,168,7404,29169
2021-04-02,MO,Pulaski,289,7693,29169
2021-04-03,MO,Pulaski,11,7704,29169
2021-04-04,MO,Pulaski,6,7710,29169
2021-04-05,MO,Pulaski,65,7775,29169
2021-04-06,MO,Pulaski,225,8000,29169
2021-04-07,MO,Pulaski,73,8073,29169
2021-04-08,MO,Pulaski,96,8169,29169
2021-04-09,MO,Pulaski,162,8331,29169
2021-04-10,MO,Pulaski,30,8361,29169
2021-04-11,MO,Pulaski,17,8378,29169
2021-04-12,MO,Pulaski,160,8538,29169
2021-04-13,MO,Pulaski,92,8630,29169
2021-04-14,MO,Pulaski,74,8704,29169
2021-04-15,MO,Pulaski,156,8860,29169
2021-04-16,MO,Pulaski,72,8932,29169
2021-04-17,MO,Pulaski,24,8956,29169
2021-04-18,MO,Pulaski,9,8965,29169
2021-04-19,MO,Pulaski,156,9121,29169
2021-04-20,MO,Pulaski,58,9179,29169
2021-04-21,MO,Pulaski,86,9265,29169
2021-04-22,MO,Pulaski,104,9369,29169
2021-04-23,MO,Pulaski,56,9425,29169
2021-04-24,MO,Pulaski,24,9449,29169
2021-04-25,MO,Pulaski,14,9463,29169
2021-04-26,MO,Pulaski,65,9528,29169
2021-04-27,MO,Pulaski,88,9616,29169
2021-04-28,MO,Pulaski,81,9697,29169
2021-04-29,MO,Pulaski,67,9764,29169
2021-04-30,MO,Pulaski,123,9887,29169
2021-05-01,MO,Pulaski,21,9908,29169
2021-05-02,MO,Pulaski,18,9926,29169
2021-05-03,MO,Pulaski,70,9996,29169
2021-05-04,MO,Pulaski,50,10046,29169
2021-05-05,MO,Pulaski,60,10106,29169
2021-05-06,MO,Pulaski,53,10159,29169
2021-05-07,MO,Pulaski,58,10217,29169
2021-05-08,MO,Pulaski,18,10235,29169
2021-05-09,MO,Pulaski,12,10247,29169
2021-05-10,MO,Pulaski,62,10309,29169
2021-05-11,MO,Pulaski,67,10376,29169
2021-05-12,MO,Pulaski,53,10429,29169
2021-05-13,MO,Pulaski,122,10551,29169
2021-05-14,MO,Pulaski,68,10619,29169
2021-05-15,MO,Pulaski,57,10676,29169
2021-05-16,MO,Pulaski,17,10693,29169
2021-05-17,MO,Pulaski,119,10812,29169
2021-05-18,MO,Pulaski,69,10881,29169
2021-05-19,MO,Pulaski,61,10942,29169
2021-05-20,MO,Pulaski,149,11091,29169
2021-05-21,MO,Pulaski,46,11137,29169
2021-05-22,MO,Pulaski,28,11165,29169
2021-05-23,MO,Pulaski,19,11184,29169
2021-05-24,MO,Pulaski,44,11228,29169
2021-05-25,MO,Pulaski,43,11271,29169
2021-05-26,MO,Pulaski,50,11321,29169
2021-05-27,MO,Pulaski,56,11377,29169
2020-12-16,MO,Putnam,2,2,29171
2020-12-21,MO,Putnam,4,6,29171
2020-12-23,MO,Putnam,2,8,29171
2020-12-28,MO,Putnam,2,10,29171
2020-12-29,MO,Putnam,1,11,29171
2020-12-30,MO,Putnam,1,12,29171
2021-01-03,MO,Putnam,1,13,29171
2021-01-05,MO,Putnam,1,14,29171
2021-01-11,MO,Putnam,7,21,29171
2021-01-12,MO,Putnam,2,23,29171
2021-01-13,MO,Putnam,46,69,29171
2021-01-14,MO,Putnam,1,70,29171
2021-01-15,MO,Putnam,5,75,29171
2021-01-18,MO,Putnam,1,76,29171
2021-01-19,MO,Putnam,1,77,29171
2021-01-20,MO,Putnam,61,138,29171
2021-01-21,MO,Putnam,43,181,29171
2021-01-22,MO,Putnam,8,189,29171
2021-01-24,MO,Putnam,1,190,29171
2021-01-27,MO,Putnam,11,201,29171
2021-01-29,MO,Putnam,131,332,29171
2021-02-01,MO,Putnam,9,341,29171
2021-02-02,MO,Putnam,1,342,29171
2021-02-03,MO,Putnam,3,345,29171
2021-02-04,MO,Putnam,166,511,29171
2021-02-05,MO,Putnam,117,628,29171
2021-02-06,MO,Putnam,5,633,29171
2021-02-08,MO,Putnam,2,635,29171
2021-02-09,MO,Putnam,2,637,29171
2021-02-10,MO,Putnam,153,790,29171
2021-02-11,MO,Putnam,3,793,29171
2021-02-12,MO,Putnam,5,798,29171
2021-02-15,MO,Putnam,1,799,29171
2021-02-16,MO,Putnam,2,801,29171
2021-02-18,MO,Putnam,127,928,29171
2021-02-19,MO,Putnam,3,931,29171
2021-02-22,MO,Putnam,1,932,29171
2021-02-23,MO,Putnam,3,935,29171
2021-02-24,MO,Putnam,11,946,29171
2021-02-25,MO,Putnam,10,956,29171
2021-02-26,MO,Putnam,7,963,29171
2021-02-27,MO,Putnam,151,1114,29171
2021-02-28,MO,Putnam,1,1115,29171
2021-03-01,MO,Putnam,5,1120,29171
2021-03-02,MO,Putnam,27,1147,29171
2021-03-03,MO,Putnam,1,1148,29171
2021-03-04,MO,Putnam,186,1334,29171
2021-03-05,MO,Putnam,95,1429,29171
2021-03-06,MO,Putnam,5,1434,29171
2021-03-07,MO,Putnam,1,1435,29171
2021-03-08,MO,Putnam,5,1440,29171
2021-03-09,MO,Putnam,1,1441,29171
2021-03-11,MO,Putnam,3,1444,29171
2021-03-12,MO,Putnam,12,1456,29171
2021-03-15,MO,Putnam,2,1458,29171
2021-03-16,MO,Putnam,4,1462,29171
2021-03-17,MO,Putnam,6,1468,29171
2021-03-18,MO,Putnam,6,1474,29171
2021-03-19,MO,Putnam,5,1479,29171
2021-03-20,MO,Putnam,187,1666,29171
2021-03-21,MO,Putnam,2,1668,29171
2021-03-22,MO,Putnam,1,1669,29171
2021-03-23,MO,Putnam,3,1672,29171
2021-03-24,MO,Putnam,35,1707,29171
2021-03-25,MO,Putnam,30,1737,29171
2021-03-26,MO,Putnam,6,1743,29171
2021-03-27,MO,Putnam,2,1745,29171
2021-03-28,MO,Putnam,1,1746,29171
2021-03-29,MO,Putnam,7,1753,29171
2021-03-30,MO,Putnam,9,1762,29171
2021-03-31,MO,Putnam,37,1799,29171
2021-04-01,MO,Putnam,4,1803,29171
2021-04-02,MO,Putnam,12,1815,29171
2021-04-03,MO,Putnam,1,1816,29171
2021-04-06,MO,Putnam,10,1826,29171
2021-04-07,MO,Putnam,9,1835,29171
2021-04-08,MO,Putnam,91,1926,29171
2021-04-09,MO,Putnam,29,1955,29171
2021-04-10,MO,Putnam,3,1958,29171
2021-04-12,MO,Putnam,2,1960,29171
2021-04-13,MO,Putnam,5,1965,29171
2021-04-14,MO,Putnam,3,1968,29171
2021-04-15,MO,Putnam,4,1972,29171
2021-04-16,MO,Putnam,9,1981,29171
2021-04-19,MO,Putnam,7,1988,29171
2021-04-20,MO,Putnam,3,1991,29171
2021-04-21,MO,Putnam,1,1992,29171
2021-04-22,MO,Putnam,41,2033,29171
2021-04-23,MO,Putnam,2,2035,29171
2021-04-24,MO,Putnam,3,2038,29171
2021-04-26,MO,Putnam,3,2041,29171
2021-04-27,MO,Putnam,4,2045,29171
2021-04-28,MO,Putnam,40,2085,29171
2021-04-29,MO,Putnam,6,2091,29171
2021-04-30,MO,Putnam,6,2097,29171
2021-05-02,MO,Putnam,1,2098,29171
2021-05-03,MO,Putnam,14,2112,29171
2021-05-04,MO,Putnam,3,2115,29171
2021-05-05,MO,Putnam,22,2137,29171
2021-05-06,MO,Putnam,9,2146,29171
2021-05-07,MO,Putnam,1,2147,29171
2021-05-08,MO,Putnam,1,2148,29171
2021-05-11,MO,Putnam,3,2151,29171
2021-05-12,MO,Putnam,1,2152,29171
2021-05-14,MO,Putnam,9,2161,29171
2021-05-15,MO,Putnam,1,2162,29171
2021-05-16,MO,Putnam,1,2163,29171
2021-05-17,MO,Putnam,16,2179,29171
2021-05-18,MO,Putnam,1,2180,29171
2021-05-19,MO,Putnam,1,2181,29171
2021-05-20,MO,Putnam,6,2187,29171
2021-05-21,MO,Putnam,3,2190,29171
2021-05-24,MO,Putnam,2,2192,29171
2021-05-25,MO,Putnam,2,2194,29171
2020-12-16,MO,Ralls,1,1,29173
2020-12-18,MO,Ralls,1,2,29173
2020-12-19,MO,Ralls,1,3,29173
2020-12-21,MO,Ralls,1,4,29173
2020-12-22,MO,Ralls,1,5,29173
2020-12-23,MO,Ralls,15,20,29173
2020-12-27,MO,Ralls,1,21,29173
2020-12-28,MO,Ralls,20,41,29173
2020-12-29,MO,Ralls,22,63,29173
2020-12-30,MO,Ralls,21,84,29173
2020-12-31,MO,Ralls,1,85,29173
2021-01-02,MO,Ralls,1,86,29173
2021-01-05,MO,Ralls,7,93,29173
2021-01-07,MO,Ralls,14,107,29173
2021-01-08,MO,Ralls,16,123,29173
2021-01-09,MO,Ralls,4,127,29173
2021-01-10,MO,Ralls,1,128,29173
2021-01-11,MO,Ralls,4,132,29173
2021-01-12,MO,Ralls,15,147,29173
2021-01-13,MO,Ralls,16,163,29173
2021-01-14,MO,Ralls,9,172,29173
2021-01-18,MO,Ralls,100,272,29173
2021-01-19,MO,Ralls,108,380,29173
2021-01-20,MO,Ralls,203,583,29173
2021-01-21,MO,Ralls,108,691,29173
2021-01-22,MO,Ralls,72,763,29173
2021-01-23,MO,Ralls,3,766,29173
2021-01-24,MO,Ralls,2,768,29173
2021-01-25,MO,Ralls,2,770,29173
2021-01-26,MO,Ralls,16,786,29173
2021-01-27,MO,Ralls,7,793,29173
2021-01-28,MO,Ralls,6,799,29173
2021-01-29,MO,Ralls,26,825,29173
2021-02-01,MO,Ralls,8,833,29173
2021-02-02,MO,Ralls,66,899,29173
2021-02-03,MO,Ralls,2,901,29173
2021-02-04,MO,Ralls,106,1007,29173
2021-02-05,MO,Ralls,48,1055,29173
2021-02-06,MO,Ralls,7,1062,29173
2021-02-07,MO,Ralls,1,1063,29173
2021-02-08,MO,Ralls,81,1144,29173
2021-02-09,MO,Ralls,131,1275,29173
2021-02-10,MO,Ralls,6,1281,29173
2021-02-11,MO,Ralls,69,1350,29173
2021-02-12,MO,Ralls,124,1474,29173
2021-02-13,MO,Ralls,4,1478,29173
2021-02-15,MO,Ralls,89,1567,29173
2021-02-16,MO,Ralls,111,1678,29173
2021-02-17,MO,Ralls,16,1694,29173
2021-02-18,MO,Ralls,67,1761,29173
2021-02-19,MO,Ralls,28,1789,29173
2021-02-20,MO,Ralls,3,1792,29173
2021-02-21,MO,Ralls,2,1794,29173
2021-02-22,MO,Ralls,34,1828,29173
2021-02-23,MO,Ralls,10,1838,29173
2021-02-24,MO,Ralls,7,1845,29173
2021-02-25,MO,Ralls,87,1932,29173
2021-02-26,MO,Ralls,47,1979,29173
2021-02-27,MO,Ralls,6,1985,29173
2021-03-01,MO,Ralls,6,1991,29173
2021-03-02,MO,Ralls,121,2112,29173
2021-03-03,MO,Ralls,4,2116,29173
2021-03-04,MO,Ralls,103,2219,29173
2021-03-05,MO,Ralls,90,2309,29173
2021-03-06,MO,Ralls,4,2313,29173
2021-03-08,MO,Ralls,12,2325,29173
2021-03-09,MO,Ralls,24,2349,29173
2021-03-10,MO,Ralls,10,2359,29173
2021-03-11,MO,Ralls,21,2380,29173
2021-03-12,MO,Ralls,15,2395,29173
2021-03-13,MO,Ralls,3,2398,29173
2021-03-14,MO,Ralls,3,2401,29173
2021-03-15,MO,Ralls,68,2469,29173
2021-03-16,MO,Ralls,151,2620,29173
2021-03-17,MO,Ralls,12,2632,29173
2021-03-18,MO,Ralls,134,2766,29173
2021-03-19,MO,Ralls,19,2785,29173
2021-03-20,MO,Ralls,4,2789,29173
2021-03-22,MO,Ralls,37,2826,29173
2021-03-23,MO,Ralls,7,2833,29173
2021-03-24,MO,Ralls,46,2879,29173
2021-03-25,MO,Ralls,59,2938,29173
2021-03-26,MO,Ralls,14,2952,29173
2021-03-27,MO,Ralls,3,2955,29173
2021-03-29,MO,Ralls,5,2960,29173
2021-03-30,MO,Ralls,69,3029,29173
2021-03-31,MO,Ralls,14,3043,29173
2021-04-01,MO,Ralls,61,3104,29173
2021-04-02,MO,Ralls,81,3185,29173
2021-04-04,MO,Ralls,1,3186,29173
2021-04-05,MO,Ralls,3,3189,29173
2021-04-06,MO,Ralls,18,3207,29173
2021-04-07,MO,Ralls,23,3230,29173
2021-04-08,MO,Ralls,96,3326,29173
2021-04-09,MO,Ralls,89,3415,29173
2021-04-10,MO,Ralls,2,3417,29173
2021-04-11,MO,Ralls,5,3422,29173
2021-04-12,MO,Ralls,17,3439,29173
2021-04-13,MO,Ralls,136,3575,29173
2021-04-14,MO,Ralls,45,3620,29173
2021-04-15,MO,Ralls,20,3640,29173
2021-04-16,MO,Ralls,15,3655,29173
2021-04-17,MO,Ralls,2,3657,29173
2021-04-19,MO,Ralls,12,3669,29173
2021-04-20,MO,Ralls,26,3695,29173
2021-04-21,MO,Ralls,3,3698,29173
2021-04-22,MO,Ralls,58,3756,29173
2021-04-23,MO,Ralls,7,3763,29173
2021-04-24,MO,Ralls,2,3765,29173
2021-04-26,MO,Ralls,3,3768,29173
2021-04-27,MO,Ralls,31,3799,29173
2021-04-28,MO,Ralls,16,3815,29173
2021-04-29,MO,Ralls,9,3824,29173
2021-04-30,MO,Ralls,73,3897,29173
2021-05-01,MO,Ralls,5,3902,29173
2021-05-03,MO,Ralls,2,3904,29173
2021-05-04,MO,Ralls,25,3929,29173
2021-05-05,MO,Ralls,5,3934,29173
2021-05-06,MO,Ralls,12,3946,29173
2021-05-07,MO,Ralls,12,3958,29173
2021-05-08,MO,Ralls,4,3962,29173
2021-05-10,MO,Ralls,4,3966,29173
2021-05-11,MO,Ralls,24,3990,29173
2021-05-12,MO,Ralls,5,3995,29173
2021-05-13,MO,Ralls,10,4005,29173
2021-05-14,MO,Ralls,10,4015,29173
2021-05-15,MO,Ralls,1,4016,29173
2021-05-16,MO,Ralls,1,4017,29173
2021-05-17,MO,Ralls,5,4022,29173
2021-05-18,MO,Ralls,40,4062,29173
2021-05-19,MO,Ralls,7,4069,29173
2021-05-20,MO,Ralls,8,4077,29173
2021-05-21,MO,Ralls,1,4078,29173
2021-05-22,MO,Ralls,2,4080,29173
2021-05-23,MO,Ralls,1,4081,29173
2021-05-24,MO,Ralls,2,4083,29173
2021-05-25,MO,Ralls,5,4088,29173
2021-05-26,MO,Ralls,4,4092,29173
2021-05-27,MO,Ralls,5,4097,29173
2020-12-16,MO,Randolph,8,8,29175
2020-12-17,MO,Randolph,10,18,29175
2020-12-18,MO,Randolph,12,30,29175
2020-12-19,MO,Randolph,8,38,29175
2020-12-20,MO,Randolph,11,49,29175
2020-12-21,MO,Randolph,19,68,29175
2020-12-22,MO,Randolph,22,90,29175
2020-12-23,MO,Randolph,6,96,29175
2020-12-28,MO,Randolph,28,124,29175
2020-12-29,MO,Randolph,29,153,29175
2020-12-30,MO,Randolph,64,217,29175
2020-12-31,MO,Randolph,18,235,29175
2021-01-02,MO,Randolph,9,244,29175
2021-01-03,MO,Randolph,4,248,29175
2021-01-04,MO,Randolph,11,259,29175
2021-01-05,MO,Randolph,16,275,29175
2021-01-06,MO,Randolph,18,293,29175
2021-01-07,MO,Randolph,17,310,29175
2021-01-08,MO,Randolph,24,334,29175
2021-01-09,MO,Randolph,12,346,29175
2021-01-10,MO,Randolph,15,361,29175
2021-01-11,MO,Randolph,32,393,29175
2021-01-12,MO,Randolph,70,463,29175
2021-01-13,MO,Randolph,52,515,29175
2021-01-14,MO,Randolph,16,531,29175
2021-01-15,MO,Randolph,50,581,29175
2021-01-16,MO,Randolph,9,590,29175
2021-01-18,MO,Randolph,64,654,29175
2021-01-19,MO,Randolph,70,724,29175
2021-01-20,MO,Randolph,108,832,29175
2021-01-21,MO,Randolph,138,970,29175
2021-01-22,MO,Randolph,41,1011,29175
2021-01-23,MO,Randolph,43,1054,29175
2021-01-24,MO,Randolph,3,1057,29175
2021-01-25,MO,Randolph,36,1093,29175
2021-01-26,MO,Randolph,28,1121,29175
2021-01-27,MO,Randolph,8,1129,29175
2021-01-28,MO,Randolph,32,1161,29175
2021-01-29,MO,Randolph,995,2156,29175
2021-01-30,MO,Randolph,9,2165,29175
2021-01-31,MO,Randolph,6,2171,29175
2021-02-01,MO,Randolph,14,2185,29175
2021-02-02,MO,Randolph,127,2312,29175
2021-02-03,MO,Randolph,22,2334,29175
2021-02-04,MO,Randolph,57,2391,29175
2021-02-05,MO,Randolph,154,2545,29175
2021-02-06,MO,Randolph,25,2570,29175
2021-02-07,MO,Randolph,2,2572,29175
2021-02-08,MO,Randolph,16,2588,29175
2021-02-09,MO,Randolph,111,2699,29175
2021-02-10,MO,Randolph,109,2808,29175
2021-02-11,MO,Randolph,77,2885,29175
2021-02-12,MO,Randolph,107,2992,29175
2021-02-13,MO,Randolph,16,3008,29175
2021-02-14,MO,Randolph,3,3011,29175
2021-02-15,MO,Randolph,74,3085,29175
2021-02-16,MO,Randolph,75,3160,29175
2021-02-17,MO,Randolph,147,3307,29175
2021-02-18,MO,Randolph,80,3387,29175
2021-02-19,MO,Randolph,48,3435,29175
2021-02-20,MO,Randolph,44,3479,29175
2021-02-21,MO,Randolph,3,3482,29175
2021-02-22,MO,Randolph,47,3529,29175
2021-02-23,MO,Randolph,24,3553,29175
2021-02-24,MO,Randolph,906,4459,29175
2021-02-25,MO,Randolph,88,4547,29175
2021-02-26,MO,Randolph,31,4578,29175
2021-02-27,MO,Randolph,32,4610,29175
2021-02-28,MO,Randolph,1,4611,29175
2021-03-01,MO,Randolph,30,4641,29175
2021-03-02,MO,Randolph,100,4741,29175
2021-03-03,MO,Randolph,70,4811,29175
2021-03-04,MO,Randolph,86,4897,29175
2021-03-05,MO,Randolph,177,5074,29175
2021-03-06,MO,Randolph,32,5106,29175
2021-03-07,MO,Randolph,10,5116,29175
2021-03-08,MO,Randolph,84,5200,29175
2021-03-09,MO,Randolph,141,5341,29175
2021-03-10,MO,Randolph,423,5764,29175
2021-03-11,MO,Randolph,133,5897,29175
2021-03-12,MO,Randolph,92,5989,29175
2021-03-13,MO,Randolph,3,5992,29175
2021-03-15,MO,Randolph,81,6073,29175
2021-03-16,MO,Randolph,120,6193,29175
2021-03-17,MO,Randolph,207,6400,29175
2021-03-18,MO,Randolph,58,6458,29175
2021-03-19,MO,Randolph,55,6513,29175
2021-03-20,MO,Randolph,13,6526,29175
2021-03-21,MO,Randolph,10,6536,29175
2021-03-22,MO,Randolph,82,6618,29175
2021-03-23,MO,Randolph,108,6726,29175
2021-03-24,MO,Randolph,96,6822,29175
2021-03-25,MO,Randolph,88,6910,29175
2021-03-26,MO,Randolph,140,7050,29175
2021-03-27,MO,Randolph,23,7073,29175
2021-03-28,MO,Randolph,9,7082,29175
2021-03-29,MO,Randolph,55,7137,29175
2021-03-30,MO,Randolph,90,7227,29175
2021-03-31,MO,Randolph,384,7611,29175
2021-04-01,MO,Randolph,46,7657,29175
2021-04-02,MO,Randolph,112,7769,29175
2021-04-03,MO,Randolph,15,7784,29175
2021-04-04,MO,Randolph,2,7786,29175
2021-04-05,MO,Randolph,69,7855,29175
2021-04-06,MO,Randolph,160,8015,29175
2021-04-07,MO,Randolph,167,8182,29175
2021-04-08,MO,Randolph,60,8242,29175
2021-04-09,MO,Randolph,92,8334,29175
2021-04-10,MO,Randolph,15,8349,29175
2021-04-11,MO,Randolph,19,8368,29175
2021-04-12,MO,Randolph,268,8636,29175
2021-04-13,MO,Randolph,86,8722,29175
2021-04-14,MO,Randolph,105,8827,29175
2021-04-15,MO,Randolph,61,8888,29175
2021-04-16,MO,Randolph,141,9029,29175
2021-04-17,MO,Randolph,23,9052,29175
2021-04-18,MO,Randolph,5,9057,29175
2021-04-19,MO,Randolph,71,9128,29175
2021-04-20,MO,Randolph,94,9222,29175
2021-04-21,MO,Randolph,196,9418,29175
2021-04-22,MO,Randolph,31,9449,29175
2021-04-23,MO,Randolph,84,9533,29175
2021-04-24,MO,Randolph,10,9543,29175
2021-04-25,MO,Randolph,2,9545,29175
2021-04-26,MO,Randolph,42,9587,29175
2021-04-27,MO,Randolph,72,9659,29175
2021-04-28,MO,Randolph,82,9741,29175
2021-04-29,MO,Randolph,31,9772,29175
2021-04-30,MO,Randolph,50,9822,29175
2021-05-01,MO,Randolph,20,9842,29175
2021-05-02,MO,Randolph,3,9845,29175
2021-05-03,MO,Randolph,59,9904,29175
2021-05-04,MO,Randolph,66,9970,29175
2021-05-05,MO,Randolph,52,10022,29175
2021-05-06,MO,Randolph,54,10076,29175
2021-05-07,MO,Randolph,62,10138,29175
2021-05-08,MO,Randolph,24,10162,29175
2021-05-09,MO,Randolph,5,10167,29175
2021-05-10,MO,Randolph,44,10211,29175
2021-05-11,MO,Randolph,63,10274,29175
2021-05-12,MO,Randolph,78,10352,29175
2021-05-13,MO,Randolph,40,10392,29175
2021-05-14,MO,Randolph,64,10456,29175
2021-05-15,MO,Randolph,19,10475,29175
2021-05-16,MO,Randolph,20,10495,29175
2021-05-17,MO,Randolph,62,10557,29175
2021-05-18,MO,Randolph,56,10613,29175
2021-05-19,MO,Randolph,44,10657,29175
2021-05-20,MO,Randolph,47,10704,29175
2021-05-21,MO,Randolph,32,10736,29175
2021-05-22,MO,Randolph,36,10772,29175
2021-05-23,MO,Randolph,5,10777,29175
2021-05-24,MO,Randolph,18,10795,29175
2021-05-25,MO,Randolph,42,10837,29175
2021-05-26,MO,Randolph,26,10863,29175
2021-05-27,MO,Randolph,34,10897,29175
2020-12-16,MO,Ray,1,1,29177
2020-12-17,MO,Ray,4,5,29177
2020-12-18,MO,Ray,3,8,29177
2020-12-19,MO,Ray,3,11,29177
2020-12-21,MO,Ray,10,21,29177
2020-12-22,MO,Ray,16,37,29177
2020-12-23,MO,Ray,13,50,29177
2020-12-24,MO,Ray,2,52,29177
2020-12-26,MO,Ray,3,55,29177
2020-12-27,MO,Ray,1,56,29177
2020-12-28,MO,Ray,4,60,29177
2020-12-29,MO,Ray,28,88,29177
2020-12-30,MO,Ray,45,133,29177
2020-12-31,MO,Ray,50,183,29177
2021-01-02,MO,Ray,17,200,29177
2021-01-03,MO,Ray,3,203,29177
2021-01-04,MO,Ray,1,204,29177
2021-01-05,MO,Ray,96,300,29177
2021-01-06,MO,Ray,26,326,29177
2021-01-07,MO,Ray,31,357,29177
2021-01-08,MO,Ray,33,390,29177
2021-01-09,MO,Ray,5,395,29177
2021-01-10,MO,Ray,1,396,29177
2021-01-11,MO,Ray,37,433,29177
2021-01-12,MO,Ray,25,458,29177
2021-01-13,MO,Ray,19,477,29177
2021-01-14,MO,Ray,11,488,29177
2021-01-15,MO,Ray,20,508,29177
2021-01-16,MO,Ray,3,511,29177
2021-01-17,MO,Ray,1,512,29177
2021-01-18,MO,Ray,106,618,29177
2021-01-19,MO,Ray,24,642,29177
2021-01-20,MO,Ray,37,679,29177
2021-01-21,MO,Ray,49,728,29177
2021-01-22,MO,Ray,48,776,29177
2021-01-23,MO,Ray,19,795,29177
2021-01-24,MO,Ray,1,796,29177
2021-01-25,MO,Ray,35,831,29177
2021-01-26,MO,Ray,89,920,29177
