Date Administered,* Jurisdiction,COVID-19 Doses Administered
12/28/2020,Howard,11
12/23/2020,Howard,2
12/22/2020,Howard,14
12/21/2020,Howard,13
12/20/2020,Howard,2
12/19/2020,Howard,10
12/18/2020,Howard,6
12/17/2020,Howard,5
12/16/2020,Howard,2
5/27/2021,Holt,4
5/26/2021,Holt,2
5/25/2021,Holt,10
5/24/2021,Holt,5
5/23/2021,Holt,2
5/22/2021,Holt,1
5/21/2021,Holt,2
5/20/2021,Holt,2
5/19/2021,Holt,3
5/18/2021,Holt,3
5/17/2021,Holt,2
5/15/2021,Holt,2
5/14/2021,Holt,22
5/13/2021,Holt,18
5/12/2021,Holt,4
5/11/2021,Holt,6
5/10/2021,Holt,8
5/9/2021,Holt,3
5/7/2021,Holt,11
5/6/2021,Holt,23
5/5/2021,Holt,8
5/4/2021,Holt,7
5/3/2021,Holt,4
5/1/2021,Holt,1
4/30/2021,Holt,10
4/29/2021,Holt,6
4/28/2021,Holt,6
4/27/2021,Holt,10
4/26/2021,Holt,7
4/23/2021,Holt,4
4/22/2021,Holt,2
4/21/2021,Holt,1
4/20/2021,Holt,10
4/19/2021,Holt,10
4/17/2021,Holt,2
4/16/2021,Holt,15
4/15/2021,Holt,26
4/14/2021,Holt,27
4/13/2021,Holt,13
4/12/2021,Holt,9
4/11/2021,Holt,1
4/10/2021,Holt,2
4/9/2021,Holt,14
4/8/2021,Holt,28
4/7/2021,Holt,23
4/6/2021,Holt,13
4/5/2021,Holt,23
4/3/2021,Holt,1
4/2/2021,Holt,15
4/1/2021,Holt,5
3/31/2021,Holt,15
3/30/2021,Holt,47
3/29/2021,Holt,16
3/27/2021,Holt,2
3/26/2021,Holt,11
3/25/2021,Holt,11
3/24/2021,Holt,13
3/23/2021,Holt,3
3/22/2021,Holt,15
3/20/2021,Holt,4
3/19/2021,Holt,10
3/18/2021,Holt,87
3/17/2021,Holt,8
3/16/2021,Holt,10
3/15/2021,Holt,50
3/13/2021,Holt,3
3/12/2021,Holt,19
3/11/2021,Holt,61
3/10/2021,Holt,13
3/9/2021,Holt,62
3/8/2021,Holt,26
3/6/2021,Holt,3
3/5/2021,Holt,15
3/4/2021,Holt,17
3/3/2021,Holt,8
3/2/2021,Holt,24
3/1/2021,Holt,13
2/28/2021,Holt,1
2/27/2021,Holt,3
2/26/2021,Holt,71
2/25/2021,Holt,114
2/24/2021,Holt,4
2/23/2021,Holt,37
2/22/2021,Holt,162
2/19/2021,Holt,6
2/18/2021,Holt,7
2/17/2021,Holt,9
2/16/2021,Holt,5
2/13/2021,Holt,3
2/12/2021,Holt,14
2/11/2021,Holt,26
2/10/2021,Holt,6
2/9/2021,Holt,9
2/8/2021,Holt,5
2/6/2021,Holt,1
2/5/2021,Holt,11
2/4/2021,Holt,76
2/3/2021,Holt,38
2/2/2021,Holt,55
2/1/2021,Holt,9
1/31/2021,Holt,4
1/29/2021,Holt,280
1/28/2021,Holt,26
1/27/2021,Holt,38
1/26/2021,Holt,8
1/25/2021,Holt,1
1/23/2021,Holt,1
1/22/2021,Holt,8
1/21/2021,Holt,5
1/20/2021,Holt,9
1/19/2021,Holt,1
1/15/2021,Holt,3
1/14/2021,Holt,11
1/13/2021,Holt,9
1/11/2021,Holt,1
1/9/2021,Holt,1
1/7/2021,Holt,6
1/6/2021,Holt,6
1/5/2021,Holt,5
1/4/2021,Holt,4
1/2/2021,Holt,9
1/1/2021,Holt,1
12/31/2020,Holt,44
12/30/2020,Holt,2
12/29/2020,Holt,5
12/28/2020,Holt,48
12/27/2020,Holt,3
12/23/2020,Holt,6
5/27/2021,Hickory,20
5/26/2021,Hickory,3
5/25/2021,Hickory,7
5/24/2021,Hickory,4
5/23/2021,Hickory,1
5/22/2021,Hickory,1
5/21/2021,Hickory,8
5/20/2021,Hickory,31
5/19/2021,Hickory,9
5/18/2021,Hickory,4
5/17/2021,Hickory,6
5/16/2021,Hickory,1
5/15/2021,Hickory,4
5/14/2021,Hickory,17
5/13/2021,Hickory,23
5/12/2021,Hickory,10
5/11/2021,Hickory,11
5/10/2021,Hickory,22
5/9/2021,Hickory,1
5/8/2021,Hickory,1
5/7/2021,Hickory,11
5/6/2021,Hickory,8
5/5/2021,Hickory,11
5/4/2021,Hickory,8
5/3/2021,Hickory,4
5/2/2021,Hickory,1
5/1/2021,Hickory,2
4/30/2021,Hickory,16
4/29/2021,Hickory,26
4/28/2021,Hickory,3
4/27/2021,Hickory,11
4/26/2021,Hickory,4
4/25/2021,Hickory,2
4/24/2021,Hickory,3
4/23/2021,Hickory,22
4/22/2021,Hickory,28
4/21/2021,Hickory,10
4/20/2021,Hickory,5
4/19/2021,Hickory,10
4/18/2021,Hickory,2
4/17/2021,Hickory,8
4/16/2021,Hickory,43
4/15/2021,Hickory,7
4/14/2021,Hickory,16
4/13/2021,Hickory,24
4/12/2021,Hickory,11
4/11/2021,Hickory,5
4/10/2021,Hickory,10
4/9/2021,Hickory,103
4/8/2021,Hickory,36
4/7/2021,Hickory,11
4/6/2021,Hickory,16
4/5/2021,Hickory,12
4/4/2021,Hickory,2
4/3/2021,Hickory,8
4/2/2021,Hickory,67
4/1/2021,Hickory,12
3/31/2021,Hickory,65
3/30/2021,Hickory,27
3/29/2021,Hickory,11
3/28/2021,Hickory,4
3/27/2021,Hickory,6
3/26/2021,Hickory,94
3/25/2021,Hickory,104
3/24/2021,Hickory,41
3/23/2021,Hickory,31
3/22/2021,Hickory,10
3/21/2021,Hickory,2
3/20/2021,Hickory,5
3/19/2021,Hickory,36
3/18/2021,Hickory,34
3/17/2021,Hickory,103
3/16/2021,Hickory,43
3/15/2021,Hickory,12
3/14/2021,Hickory,2
3/13/2021,Hickory,19
3/12/2021,Hickory,95
3/11/2021,Hickory,64
3/10/2021,Hickory,137
3/9/2021,Hickory,32
3/8/2021,Hickory,20
3/7/2021,Hickory,1
3/6/2021,Hickory,13
3/5/2021,Hickory,109
3/4/2021,Hickory,85
3/3/2021,Hickory,181
3/2/2021,Hickory,26
3/1/2021,Hickory,135
2/28/2021,Hickory,3
2/27/2021,Hickory,4
2/26/2021,Hickory,173
2/25/2021,Hickory,156
2/24/2021,Hickory,271
2/23/2021,Hickory,50
2/22/2021,Hickory,127
2/20/2021,Hickory,19
2/19/2021,Hickory,110
2/18/2021,Hickory,15
2/17/2021,Hickory,70
2/16/2021,Hickory,54
2/15/2021,Hickory,3
2/14/2021,Hickory,7
2/13/2021,Hickory,5
2/12/2021,Hickory,68
2/11/2021,Hickory,51
2/10/2021,Hickory,88
2/9/2021,Hickory,18
2/8/2021,Hickory,6
2/6/2021,Hickory,4
2/5/2021,Hickory,26
2/4/2021,Hickory,2
2/3/2021,Hickory,122
2/2/2021,Hickory,65
2/1/2021,Hickory,165
1/30/2021,Hickory,2
1/29/2021,Hickory,131
1/28/2021,Hickory,132
1/27/2021,Hickory,266
1/26/2021,Hickory,36
1/25/2021,Hickory,114
1/24/2021,Hickory,1
1/23/2021,Hickory,3
1/22/2021,Hickory,125
1/21/2021,Hickory,34
1/20/2021,Hickory,15
1/19/2021,Hickory,74
1/18/2021,Hickory,4
1/16/2021,Hickory,3
1/15/2021,Hickory,2
1/14/2021,Hickory,2
1/13/2021,Hickory,7
1/12/2021,Hickory,10
1/8/2021,Hickory,4
1/7/2021,Hickory,3
1/6/2021,Hickory,3
1/5/2021,Hickory,10
1/4/2021,Hickory,6
1/2/2021,Hickory,2
12/31/2020,Hickory,8
12/30/2020,Hickory,13
12/29/2020,Hickory,22
12/28/2020,Hickory,6
12/24/2020,Hickory,1
12/23/2020,Hickory,5
12/22/2020,Hickory,5
12/21/2020,Hickory,1
12/18/2020,Hickory,4
5/27/2021,Henry,23
5/26/2021,Henry,35
5/25/2021,Henry,31
5/24/2021,Henry,21
5/23/2021,Henry,5
5/22/2021,Henry,14
5/21/2021,Henry,34
5/20/2021,Henry,43
5/19/2021,Henry,66
5/18/2021,Henry,38
5/17/2021,Henry,58
5/16/2021,Henry,22
5/15/2021,Henry,35
5/14/2021,Henry,44
5/13/2021,Henry,30
5/12/2021,Henry,39
5/11/2021,Henry,45
5/10/2021,Henry,45
5/9/2021,Henry,7
5/8/2021,Henry,27
5/7/2021,Henry,38
5/6/2021,Henry,43
5/5/2021,Henry,54
5/4/2021,Henry,72
5/3/2021,Henry,43
5/2/2021,Henry,4
5/1/2021,Henry,15
4/30/2021,Henry,73
4/29/2021,Henry,45
4/28/2021,Henry,24
4/27/2021,Henry,83
4/26/2021,Henry,25
4/25/2021,Henry,8
4/24/2021,Henry,37
4/23/2021,Henry,60
4/22/2021,Henry,48
4/21/2021,Henry,48
4/20/2021,Henry,60
4/19/2021,Henry,44
4/18/2021,Henry,11
4/17/2021,Henry,44
4/16/2021,Henry,119
4/15/2021,Henry,184
4/14/2021,Henry,70
4/13/2021,Henry,83
4/12/2021,Henry,88
4/11/2021,Henry,8
4/10/2021,Henry,285
4/9/2021,Henry,224
4/8/2021,Henry,76
4/7/2021,Henry,71
4/6/2021,Henry,100
4/5/2021,Henry,64
4/4/2021,Henry,7
4/3/2021,Henry,46
4/2/2021,Henry,80
4/1/2021,Henry,80
3/31/2021,Henry,52
3/30/2021,Henry,150
3/29/2021,Henry,37
3/28/2021,Henry,151
3/27/2021,Henry,262
3/26/2021,Henry,130
3/25/2021,Henry,199
3/24/2021,Henry,80
3/23/2021,Henry,81
3/22/2021,Henry,58
3/21/2021,Henry,13
3/20/2021,Henry,40
3/19/2021,Henry,75
3/18/2021,Henry,95
3/17/2021,Henry,118
3/16/2021,Henry,72
3/15/2021,Henry,68
3/14/2021,Henry,280
3/13/2021,Henry,527
3/12/2021,Henry,181
3/11/2021,Henry,82
3/10/2021,Henry,63
3/9/2021,Henry,50
3/8/2021,Henry,26
3/7/2021,Henry,3
3/6/2021,Henry,5
3/5/2021,Henry,352
3/4/2021,Henry,75
3/3/2021,Henry,77
3/2/2021,Henry,205
3/1/2021,Henry,46
2/28/2021,Henry,138
2/27/2021,Henry,252
2/26/2021,Henry,318
2/25/2021,Henry,73
2/24/2021,Henry,77
2/23/2021,Henry,88
2/22/2021,Henry,33
2/21/2021,Henry,3
2/20/2021,Henry,7
2/19/2021,Henry,15
2/18/2021,Henry,135
2/17/2021,Henry,131
2/16/2021,Henry,135
2/15/2021,Henry,51
2/14/2021,Henry,279
2/13/2021,Henry,603
2/12/2021,Henry,65
2/11/2021,Henry,93
2/10/2021,Henry,106
2/9/2021,Henry,197
2/8/2021,Henry,51
2/6/2021,Henry,2
2/5/2021,Henry,513
2/4/2021,Henry,32
2/3/2021,Henry,61
2/2/2021,Henry,50
2/1/2021,Henry,44
1/31/2021,Henry,4
1/30/2021,Henry,10
1/29/2021,Henry,84
1/28/2021,Henry,223
1/27/2021,Henry,159
1/26/2021,Henry,201
1/25/2021,Henry,32
1/24/2021,Henry,1
1/23/2021,Henry,292
1/22/2021,Henry,26
1/21/2021,Henry,47
1/20/2021,Henry,67
1/19/2021,Henry,163
1/18/2021,Henry,6
1/17/2021,Henry,1
1/16/2021,Henry,5
1/15/2021,Henry,30
1/14/2021,Henry,66
1/13/2021,Henry,60
1/12/2021,Henry,45
1/11/2021,Henry,98
1/9/2021,Henry,1
1/8/2021,Henry,27
1/7/2021,Henry,12
1/6/2021,Henry,58
1/5/2021,Henry,16
1/4/2021,Henry,13
1/3/2021,Henry,1
12/31/2020,Henry,31
12/30/2020,Henry,62
12/29/2020,Henry,80
12/28/2020,Henry,10
12/27/2020,Henry,1
12/26/2020,Henry,1
12/24/2020,Henry,5
12/23/2020,Henry,5
12/22/2020,Henry,36
12/21/2020,Henry,57
12/20/2020,Henry,1
12/19/2020,Henry,8
12/18/2020,Henry,47
12/17/2020,Henry,7
12/16/2020,Henry,2
12/15/2020,Henry,2
5/27/2021,Harrison,7
5/26/2021,Harrison,5
5/25/2021,Harrison,7
5/24/2021,Harrison,3
5/22/2021,Harrison,5
5/21/2021,Harrison,25
5/20/2021,Harrison,9
5/19/2021,Harrison,8
5/18/2021,Harrison,15
5/17/2021,Harrison,8
5/15/2021,Harrison,3
5/14/2021,Harrison,23
5/13/2021,Harrison,5
5/12/2021,Harrison,7
5/11/2021,Harrison,7
5/10/2021,Harrison,28
5/8/2021,Harrison,2
5/7/2021,Harrison,11
5/6/2021,Harrison,6
5/5/2021,Harrison,4
5/4/2021,Harrison,9
5/3/2021,Harrison,11
5/2/2021,Harrison,4
5/1/2021,Harrison,16
4/30/2021,Harrison,11
4/29/2021,Harrison,7
4/28/2021,Harrison,11
4/27/2021,Harrison,8
4/26/2021,Harrison,4
4/25/2021,Harrison,1
4/24/2021,Harrison,4
4/23/2021,Harrison,21
4/22/2021,Harrison,12
4/21/2021,Harrison,10
4/20/2021,Harrison,15
4/19/2021,Harrison,9
4/18/2021,Harrison,3
4/17/2021,Harrison,8
4/16/2021,Harrison,27
4/15/2021,Harrison,33
4/14/2021,Harrison,11
4/13/2021,Harrison,7
4/12/2021,Harrison,34
4/11/2021,Harrison,11
4/10/2021,Harrison,5
4/9/2021,Harrison,49
4/8/2021,Harrison,19
4/7/2021,Harrison,25
4/6/2021,Harrison,13
4/5/2021,Harrison,6
4/4/2021,Harrison,4
4/3/2021,Harrison,5
4/2/2021,Harrison,6
4/1/2021,Harrison,5
3/31/2021,Harrison,25
3/30/2021,Harrison,8
3/29/2021,Harrison,10
3/28/2021,Harrison,3
3/27/2021,Harrison,5
3/26/2021,Harrison,21
3/25/2021,Harrison,28
3/24/2021,Harrison,25
3/23/2021,Harrison,9
3/22/2021,Harrison,13
3/21/2021,Harrison,9
3/20/2021,Harrison,5
3/19/2021,Harrison,47
3/18/2021,Harrison,56
3/17/2021,Harrison,53
3/16/2021,Harrison,40
3/15/2021,Harrison,25
3/14/2021,Harrison,1
3/13/2021,Harrison,8
3/12/2021,Harrison,15
3/11/2021,Harrison,18
3/10/2021,Harrison,9
3/9/2021,Harrison,13
3/8/2021,Harrison,13
3/7/2021,Harrison,2
3/6/2021,Harrison,86
3/5/2021,Harrison,49
3/4/2021,Harrison,20
3/3/2021,Harrison,107
3/2/2021,Harrison,21
3/1/2021,Harrison,6
2/27/2021,Harrison,192
2/26/2021,Harrison,58
2/25/2021,Harrison,27
2/24/2021,Harrison,62
2/23/2021,Harrison,5
2/22/2021,Harrison,12
2/20/2021,Harrison,7
2/19/2021,Harrison,246
2/18/2021,Harrison,14
2/17/2021,Harrison,52
2/16/2021,Harrison,8
2/15/2021,Harrison,9
2/14/2021,Harrison,3
2/13/2021,Harrison,7
2/12/2021,Harrison,58
2/11/2021,Harrison,28
2/10/2021,Harrison,101
2/9/2021,Harrison,90
2/8/2021,Harrison,21
2/7/2021,Harrison,1
2/6/2021,Harrison,2
2/5/2021,Harrison,40
2/4/2021,Harrison,22
2/3/2021,Harrison,63
2/2/2021,Harrison,13
2/1/2021,Harrison,63
1/31/2021,Harrison,1
1/30/2021,Harrison,2
1/29/2021,Harrison,247
1/28/2021,Harrison,33
1/27/2021,Harrison,84
1/26/2021,Harrison,6
1/25/2021,Harrison,6
1/23/2021,Harrison,1
1/22/2021,Harrison,6
1/21/2021,Harrison,12
1/20/2021,Harrison,17
1/19/2021,Harrison,5
1/18/2021,Harrison,2
1/16/2021,Harrison,1
1/15/2021,Harrison,15
1/14/2021,Harrison,14
1/13/2021,Harrison,35
1/12/2021,Harrison,8
1/9/2021,Harrison,2
1/8/2021,Harrison,9
1/7/2021,Harrison,10
1/6/2021,Harrison,9
1/5/2021,Harrison,3
1/4/2021,Harrison,6
1/3/2021,Harrison,2
12/31/2020,Harrison,3
12/30/2020,Harrison,59
12/29/2020,Harrison,18
12/28/2020,Harrison,10
12/27/2020,Harrison,5
12/24/2020,Harrison,2
12/23/2020,Harrison,3
12/22/2020,Harrison,2
12/21/2020,Harrison,2
12/20/2020,Harrison,1
5/27/2021,Grundy,13
5/26/2021,Grundy,13
5/25/2021,Grundy,7
5/24/2021,Grundy,25
5/22/2021,Grundy,4
5/21/2021,Grundy,37
5/20/2021,Grundy,8
5/19/2021,Grundy,8
5/18/2021,Grundy,12
5/17/2021,Grundy,5
5/16/2021,Grundy,1
5/15/2021,Grundy,5
5/14/2021,Grundy,16
5/13/2021,Grundy,25
5/12/2021,Grundy,6
5/11/2021,Grundy,3
5/10/2021,Grundy,3
5/8/2021,Grundy,2
5/7/2021,Grundy,11
5/6/2021,Grundy,23
5/5/2021,Grundy,12
5/4/2021,Grundy,21
5/2/2021,Grundy,2
5/1/2021,Grundy,11
4/30/2021,Grundy,35
4/29/2021,Grundy,47
4/28/2021,Grundy,30
4/27/2021,Grundy,10
4/26/2021,Grundy,1
4/25/2021,Grundy,1
4/24/2021,Grundy,10
4/23/2021,Grundy,73
4/22/2021,Grundy,20
4/21/2021,Grundy,13
4/20/2021,Grundy,26
4/19/2021,Grundy,10
4/18/2021,Grundy,1
4/17/2021,Grundy,5
4/16/2021,Grundy,31
4/15/2021,Grundy,23
4/14/2021,Grundy,19
4/13/2021,Grundy,20
4/12/2021,Grundy,23
4/11/2021,Grundy,1
4/10/2021,Grundy,9
4/9/2021,Grundy,119
4/8/2021,Grundy,30
4/7/2021,Grundy,22
4/6/2021,Grundy,14
4/5/2021,Grundy,18
4/4/2021,Grundy,1
4/3/2021,Grundy,19
4/2/2021,Grundy,36
4/1/2021,Grundy,126
3/31/2021,Grundy,15
3/30/2021,Grundy,20
3/29/2021,Grundy,28
3/28/2021,Grundy,3
3/27/2021,Grundy,16
3/26/2021,Grundy,126
3/25/2021,Grundy,116
3/24/2021,Grundy,38
3/23/2021,Grundy,35
3/22/2021,Grundy,23
3/20/2021,Grundy,19
3/19/2021,Grundy,168
3/18/2021,Grundy,92
3/17/2021,Grundy,102
3/16/2021,Grundy,124
3/15/2021,Grundy,9
3/13/2021,Grundy,31
3/12/2021,Grundy,40
3/11/2021,Grundy,76
3/10/2021,Grundy,21
3/9/2021,Grundy,35
3/8/2021,Grundy,17
3/7/2021,Grundy,1
3/6/2021,Grundy,29
3/5/2021,Grundy,40
3/4/2021,Grundy,84
3/3/2021,Grundy,34
3/2/2021,Grundy,8
3/1/2021,Grundy,24
2/27/2021,Grundy,90
2/26/2021,Grundy,138
2/25/2021,Grundy,258
2/24/2021,Grundy,85
2/23/2021,Grundy,86
2/22/2021,Grundy,11
2/21/2021,Grundy,1
2/20/2021,Grundy,2
2/19/2021,Grundy,69
2/18/2021,Grundy,70
2/17/2021,Grundy,17
2/16/2021,Grundy,8
2/15/2021,Grundy,3
2/13/2021,Grundy,31
2/12/2021,Grundy,57
2/11/2021,Grundy,146
2/10/2021,Grundy,55
2/9/2021,Grundy,58
2/8/2021,Grundy,46
2/6/2021,Grundy,3
2/5/2021,Grundy,38
2/4/2021,Grundy,213
2/3/2021,Grundy,17
2/2/2021,Grundy,9
2/1/2021,Grundy,12
1/30/2021,Grundy,4
1/29/2021,Grundy,73
1/28/2021,Grundy,64
1/27/2021,Grundy,20
1/26/2021,Grundy,6
1/25/2021,Grundy,15
1/24/2021,Grundy,1
1/23/2021,Grundy,3
1/22/2021,Grundy,71
1/20/2021,Grundy,9
1/19/2021,Grundy,2
1/18/2021,Grundy,6
1/16/2021,Grundy,2
1/15/2021,Grundy,30
1/14/2021,Grundy,69
1/13/2021,Grundy,14
1/12/2021,Grundy,19
1/11/2021,Grundy,37
1/9/2021,Grundy,4
1/8/2021,Grundy,6
1/7/2021,Grundy,2
1/6/2021,Grundy,7
1/5/2021,Grundy,3
1/4/2021,Grundy,9
1/3/2021,Grundy,1
1/2/2021,Grundy,1
12/31/2020,Grundy,6
12/30/2020,Grundy,13
12/29/2020,Grundy,4
12/28/2020,Grundy,6
12/24/2020,Grundy,2
12/23/2020,Grundy,6
12/22/2020,Grundy,4
12/21/2020,Grundy,1
12/18/2020,Grundy,1
5/27/2021,Greene,283
5/26/2021,Greene,439
5/25/2021,Greene,425
5/24/2021,Greene,465
5/23/2021,Greene,180
5/22/2021,Greene,386
5/21/2021,Greene,723
5/20/2021,Greene,713
5/19/2021,Greene,826
5/18/2021,Greene,603
5/17/2021,Greene,876
5/16/2021,Greene,262
5/15/2021,Greene,628
5/14/2021,Greene,994
5/13/2021,Greene,724
5/12/2021,Greene,467
5/11/2021,Greene,669
5/10/2021,Greene,599
5/9/2021,Greene,187
5/8/2021,Greene,336
5/7/2021,Greene,990
5/6/2021,Greene,652
5/5/2021,Greene,1504
5/4/2021,Greene,694
5/3/2021,Greene,785
5/2/2021,Greene,316
5/1/2021,Greene,520
4/30/2021,Greene,1199
4/29/2021,Greene,832
4/28/2021,Greene,1269
4/27/2021,Greene,755
4/26/2021,Greene,1497
4/25/2021,Greene,322
4/24/2021,Greene,1862
4/23/2021,Greene,1174
4/22/2021,Greene,1544
4/21/2021,Greene,1239
4/20/2021,Greene,1345
4/19/2021,Greene,1369
4/18/2021,Greene,283
4/17/2021,Greene,694
4/16/2021,Greene,1339
4/15/2021,Greene,1479
4/14/2021,Greene,2172
4/13/2021,Greene,1897
4/12/2021,Greene,2598
4/11/2021,Greene,547
4/10/2021,Greene,1230
4/9/2021,Greene,4409
4/8/2021,Greene,3654
4/7/2021,Greene,2266
4/6/2021,Greene,3321
4/5/2021,Greene,2742
4/4/2021,Greene,375
4/3/2021,Greene,2104
4/2/2021,Greene,2841
4/1/2021,Greene,3360
3/31/2021,Greene,3027
3/30/2021,Greene,1823
3/29/2021,Greene,2462
3/28/2021,Greene,432
3/27/2021,Greene,2107
3/26/2021,Greene,3354
3/25/2021,Greene,2117
3/24/2021,Greene,2637
3/23/2021,Greene,2085
3/22/2021,Greene,2625
3/21/2021,Greene,665
3/20/2021,Greene,1194
3/19/2021,Greene,3157
3/18/2021,Greene,3130
3/17/2021,Greene,1656
3/16/2021,Greene,1761
3/15/2021,Greene,1956
3/14/2021,Greene,424
3/13/2021,Greene,933
3/12/2021,Greene,1721
3/11/2021,Greene,1844
3/10/2021,Greene,1432
3/9/2021,Greene,2851
3/8/2021,Greene,2664
3/7/2021,Greene,347
3/6/2021,Greene,2446
3/5/2021,Greene,2439
3/4/2021,Greene,3253
3/3/2021,Greene,2692
3/2/2021,Greene,735
3/1/2021,Greene,2264
2/28/2021,Greene,259
2/27/2021,Greene,2573
2/26/2021,Greene,2746
2/25/2021,Greene,1639
2/24/2021,Greene,1590
2/23/2021,Greene,871
2/22/2021,Greene,532
2/21/2021,Greene,123
2/20/2021,Greene,72
2/19/2021,Greene,797
2/18/2021,Greene,1530
2/17/2021,Greene,654
2/16/2021,Greene,817
2/15/2021,Greene,402
2/14/2021,Greene,766
2/13/2021,Greene,1004
2/12/2021,Greene,1721
2/11/2021,Greene,1592
2/10/2021,Greene,936
2/9/2021,Greene,1150
2/8/2021,Greene,1654
2/7/2021,Greene,65
2/6/2021,Greene,1779
2/5/2021,Greene,2095
2/4/2021,Greene,837
2/3/2021,Greene,934
2/2/2021,Greene,358
2/1/2021,Greene,756
1/31/2021,Greene,10
1/30/2021,Greene,295
1/29/2021,Greene,582
1/28/2021,Greene,1661
1/27/2021,Greene,1508
1/26/2021,Greene,1400
1/25/2021,Greene,1264
1/24/2021,Greene,339
1/23/2021,Greene,574
1/22/2021,Greene,1285
1/21/2021,Greene,1157
1/20/2021,Greene,999
1/19/2021,Greene,697
1/18/2021,Greene,541
1/17/2021,Greene,187
1/16/2021,Greene,423
1/15/2021,Greene,504
1/14/2021,Greene,526
1/13/2021,Greene,688
1/12/2021,Greene,602
1/11/2021,Greene,372
1/10/2021,Greene,130
1/9/2021,Greene,140
1/8/2021,Greene,789
1/7/2021,Greene,240
1/6/2021,Greene,311
1/5/2021,Greene,379
1/4/2021,Greene,320
1/3/2021,Greene,78
1/2/2021,Greene,141
1/1/2021,Greene,2
12/31/2020,Greene,703
12/30/2020,Greene,699
12/29/2020,Greene,648
12/28/2020,Greene,496
12/27/2020,Greene,119
12/26/2020,Greene,305
12/24/2020,Greene,538
12/23/2020,Greene,856
12/22/2020,Greene,828
12/21/2020,Greene,429
12/20/2020,Greene,52
12/19/2020,Greene,96
12/18/2020,Greene,297
12/17/2020,Greene,379
12/16/2020,Greene,355
12/15/2020,Greene,97
12/14/2020,Greene,12
5/27/2021,Gentry,13
5/26/2021,Gentry,8
5/25/2021,Gentry,3
5/24/2021,Gentry,7
5/23/2021,Gentry,1
5/21/2021,Gentry,3
5/20/2021,Gentry,15
5/19/2021,Gentry,9
5/18/2021,Gentry,5
5/17/2021,Gentry,9
5/16/2021,Gentry,1
5/15/2021,Gentry,4
5/14/2021,Gentry,9
5/13/2021,Gentry,10
5/12/2021,Gentry,7
5/11/2021,Gentry,8
5/10/2021,Gentry,6
5/7/2021,Gentry,16
5/6/2021,Gentry,14
5/5/2021,Gentry,14
5/4/2021,Gentry,15
5/3/2021,Gentry,47
5/1/2021,Gentry,4
4/30/2021,Gentry,11
4/29/2021,Gentry,16
4/28/2021,Gentry,6
4/27/2021,Gentry,22
4/26/2021,Gentry,3
4/25/2021,Gentry,2
4/23/2021,Gentry,12
4/22/2021,Gentry,43
4/21/2021,Gentry,8
4/20/2021,Gentry,20
4/19/2021,Gentry,8
4/18/2021,Gentry,3
4/17/2021,Gentry,3
4/16/2021,Gentry,28
4/15/2021,Gentry,20
4/14/2021,Gentry,34
4/13/2021,Gentry,16
4/12/2021,Gentry,49
4/11/2021,Gentry,3
4/10/2021,Gentry,4
4/9/2021,Gentry,86
4/8/2021,Gentry,16
4/7/2021,Gentry,39
4/6/2021,Gentry,30
4/5/2021,Gentry,14
4/4/2021,Gentry,1
4/3/2021,Gentry,7
4/2/2021,Gentry,21
4/1/2021,Gentry,35
3/31/2021,Gentry,24
3/30/2021,Gentry,32
3/29/2021,Gentry,20
3/28/2021,Gentry,2
3/27/2021,Gentry,6
3/26/2021,Gentry,41
3/25/2021,Gentry,45
3/24/2021,Gentry,24
3/23/2021,Gentry,16
3/22/2021,Gentry,13
3/21/2021,Gentry,2
3/20/2021,Gentry,6
3/19/2021,Gentry,97
3/18/2021,Gentry,43
3/17/2021,Gentry,69
3/16/2021,Gentry,42
3/15/2021,Gentry,30
3/13/2021,Gentry,11
3/12/2021,Gentry,15
3/11/2021,Gentry,18
3/10/2021,Gentry,71
3/9/2021,Gentry,14
3/8/2021,Gentry,25
3/7/2021,Gentry,3
3/6/2021,Gentry,20
3/5/2021,Gentry,60
3/4/2021,Gentry,69
3/3/2021,Gentry,54
3/2/2021,Gentry,42
3/1/2021,Gentry,2
2/27/2021,Gentry,51
2/26/2021,Gentry,146
2/25/2021,Gentry,49
2/24/2021,Gentry,29
2/23/2021,Gentry,34
2/22/2021,Gentry,259
2/20/2021,Gentry,2
2/19/2021,Gentry,26
2/18/2021,Gentry,90
2/17/2021,Gentry,55
2/16/2021,Gentry,4
2/15/2021,Gentry,5
2/14/2021,Gentry,2
2/13/2021,Gentry,8
2/12/2021,Gentry,45
2/11/2021,Gentry,68
2/10/2021,Gentry,34
2/9/2021,Gentry,32
2/8/2021,Gentry,4
2/6/2021,Gentry,1
2/5/2021,Gentry,74
2/4/2021,Gentry,77
2/3/2021,Gentry,98
2/2/2021,Gentry,31
2/1/2021,Gentry,268
1/31/2021,Gentry,4
1/30/2021,Gentry,3
1/29/2021,Gentry,12
1/28/2021,Gentry,65
1/27/2021,Gentry,84
1/26/2021,Gentry,20
1/25/2021,Gentry,4
1/23/2021,Gentry,1
1/22/2021,Gentry,41
1/21/2021,Gentry,35
1/20/2021,Gentry,67
1/19/2021,Gentry,3
1/18/2021,Gentry,2
1/17/2021,Gentry,1
1/16/2021,Gentry,1
1/15/2021,Gentry,11
1/14/2021,Gentry,32
1/13/2021,Gentry,16
1/12/2021,Gentry,13
1/11/2021,Gentry,5
1/8/2021,Gentry,3
1/7/2021,Gentry,3
1/6/2021,Gentry,5
