Date Administered,* Jurisdiction,COVID-19 Doses Administered
1/22/2021,Dallas,35
1/21/2021,Dallas,26
1/20/2021,Dallas,22
1/19/2021,Dallas,14
1/18/2021,Dallas,6
1/17/2021,Dallas,4
1/16/2021,Dallas,8
1/15/2021,Dallas,11
1/14/2021,Dallas,11
1/13/2021,Dallas,8
1/12/2021,Dallas,25
1/11/2021,Dallas,7
1/10/2021,Dallas,4
1/9/2021,Dallas,2
1/8/2021,Dallas,14
1/7/2021,Dallas,5
1/6/2021,Dallas,5
1/5/2021,Dallas,17
1/4/2021,Dallas,11
1/2/2021,Dallas,4
12/31/2020,Dallas,54
12/30/2020,Dallas,8
12/29/2020,Dallas,17
12/28/2020,Dallas,7
12/27/2020,Dallas,2
12/26/2020,Dallas,2
12/24/2020,Dallas,9
12/23/2020,Dallas,13
12/22/2020,Dallas,14
12/21/2020,Dallas,7
12/19/2020,Dallas,1
12/18/2020,Dallas,5
12/17/2020,Dallas,4
12/16/2020,Dallas,5
12/15/2020,Dallas,1
4/25/2021,Dade,2
4/24/2021,Dade,10
4/23/2021,Dade,12
4/22/2021,Dade,38
4/21/2021,Dade,20
4/20/2021,Dade,23
4/19/2021,Dade,34
4/18/2021,Dade,3
4/17/2021,Dade,11
4/16/2021,Dade,109
4/15/2021,Dade,36
4/14/2021,Dade,17
4/13/2021,Dade,64
4/12/2021,Dade,88
4/11/2021,Dade,4
4/10/2021,Dade,13
4/9/2021,Dade,105
4/8/2021,Dade,66
4/7/2021,Dade,13
4/6/2021,Dade,41
4/5/2021,Dade,37
4/4/2021,Dade,1
4/3/2021,Dade,15
4/2/2021,Dade,45
4/1/2021,Dade,33
3/31/2021,Dade,43
3/30/2021,Dade,24
3/29/2021,Dade,57
3/28/2021,Dade,4
3/27/2021,Dade,12
3/26/2021,Dade,111
3/25/2021,Dade,44
3/24/2021,Dade,19
3/23/2021,Dade,39
3/22/2021,Dade,54
3/21/2021,Dade,4
3/20/2021,Dade,13
3/19/2021,Dade,90
3/18/2021,Dade,28
3/17/2021,Dade,107
3/16/2021,Dade,63
3/15/2021,Dade,87
3/14/2021,Dade,3
3/13/2021,Dade,12
3/12/2021,Dade,90
3/11/2021,Dade,65
3/10/2021,Dade,18
3/9/2021,Dade,31
3/8/2021,Dade,115
3/7/2021,Dade,2
3/6/2021,Dade,35
3/5/2021,Dade,111
3/4/2021,Dade,20
3/3/2021,Dade,18
3/2/2021,Dade,31
3/1/2021,Dade,102
2/28/2021,Dade,5
2/27/2021,Dade,14
2/26/2021,Dade,128
2/25/2021,Dade,21
2/24/2021,Dade,20
2/23/2021,Dade,111
2/22/2021,Dade,104
2/21/2021,Dade,2
2/20/2021,Dade,37
2/19/2021,Dade,107
2/18/2021,Dade,10
2/17/2021,Dade,8
2/16/2021,Dade,8
2/15/2021,Dade,1
2/14/2021,Dade,5
2/13/2021,Dade,16
2/12/2021,Dade,101
2/11/2021,Dade,19
2/10/2021,Dade,8
2/9/2021,Dade,10
2/8/2021,Dade,9
2/7/2021,Dade,1
2/6/2021,Dade,4
2/5/2021,Dade,148
2/4/2021,Dade,8
2/3/2021,Dade,5
2/2/2021,Dade,67
2/1/2021,Dade,77
1/30/2021,Dade,23
1/29/2021,Dade,125
1/28/2021,Dade,101
1/27/2021,Dade,22
1/26/2021,Dade,19
1/25/2021,Dade,89
1/24/2021,Dade,5
1/23/2021,Dade,7
1/22/2021,Dade,8
1/21/2021,Dade,18
1/20/2021,Dade,6
1/19/2021,Dade,6
1/18/2021,Dade,4
1/17/2021,Dade,1
1/16/2021,Dade,4
1/15/2021,Dade,13
1/14/2021,Dade,4
1/13/2021,Dade,4
1/12/2021,Dade,7
1/11/2021,Dade,5
1/10/2021,Dade,1
1/8/2021,Dade,68
1/7/2021,Dade,4
1/6/2021,Dade,3
1/5/2021,Dade,49
1/4/2021,Dade,4
1/3/2021,Dade,1
12/31/2020,Dade,5
12/30/2020,Dade,14
12/29/2020,Dade,5
12/28/2020,Dade,1
12/26/2020,Dade,3
12/24/2020,Dade,6
12/23/2020,Dade,6
12/22/2020,Dade,4
12/21/2020,Dade,3
12/18/2020,Dade,3
12/17/2020,Dade,2
12/16/2020,Dade,1
4/25/2021,Crawford,8
4/24/2021,Crawford,10
4/23/2021,Crawford,49
4/22/2021,Crawford,48
4/21/2021,Crawford,78
4/20/2021,Crawford,69
4/19/2021,Crawford,21
4/18/2021,Crawford,16
4/17/2021,Crawford,25
4/16/2021,Crawford,77
4/15/2021,Crawford,89
4/14/2021,Crawford,173
4/13/2021,Crawford,85
4/12/2021,Crawford,157
4/11/2021,Crawford,18
4/10/2021,Crawford,31
4/9/2021,Crawford,263
4/8/2021,Crawford,59
4/7/2021,Crawford,127
4/6/2021,Crawford,56
4/5/2021,Crawford,60
4/4/2021,Crawford,7
4/3/2021,Crawford,15
4/2/2021,Crawford,68
4/1/2021,Crawford,102
3/31/2021,Crawford,149
3/30/2021,Crawford,99
3/29/2021,Crawford,101
3/28/2021,Crawford,10
3/27/2021,Crawford,226
3/26/2021,Crawford,355
3/25/2021,Crawford,117
3/24/2021,Crawford,116
3/23/2021,Crawford,162
3/22/2021,Crawford,58
3/21/2021,Crawford,17
3/20/2021,Crawford,28
3/19/2021,Crawford,92
3/18/2021,Crawford,95
3/17/2021,Crawford,55
3/16/2021,Crawford,80
3/15/2021,Crawford,66
3/14/2021,Crawford,8
3/13/2021,Crawford,17
3/12/2021,Crawford,120
3/11/2021,Crawford,78
3/10/2021,Crawford,91
3/9/2021,Crawford,79
3/8/2021,Crawford,53
3/7/2021,Crawford,10
3/6/2021,Crawford,236
3/5/2021,Crawford,301
3/4/2021,Crawford,161
3/3/2021,Crawford,88
3/2/2021,Crawford,245
3/1/2021,Crawford,138
2/28/2021,Crawford,13
2/27/2021,Crawford,62
2/26/2021,Crawford,201
2/25/2021,Crawford,77
2/24/2021,Crawford,122
2/23/2021,Crawford,81
2/22/2021,Crawford,49
2/21/2021,Crawford,1
2/20/2021,Crawford,34
2/19/2021,Crawford,45
2/18/2021,Crawford,41
2/17/2021,Crawford,57
2/16/2021,Crawford,82
2/15/2021,Crawford,21
2/14/2021,Crawford,8
2/13/2021,Crawford,35
2/12/2021,Crawford,96
2/11/2021,Crawford,73
2/10/2021,Crawford,75
2/9/2021,Crawford,115
2/8/2021,Crawford,90
2/6/2021,Crawford,30
2/5/2021,Crawford,229
2/4/2021,Crawford,91
2/3/2021,Crawford,46
2/2/2021,Crawford,16
2/1/2021,Crawford,14
1/31/2021,Crawford,3
1/30/2021,Crawford,54
1/29/2021,Crawford,53
1/28/2021,Crawford,76
1/27/2021,Crawford,28
1/26/2021,Crawford,24
1/25/2021,Crawford,40
1/24/2021,Crawford,1
1/23/2021,Crawford,49
1/22/2021,Crawford,28
1/21/2021,Crawford,33
1/20/2021,Crawford,63
1/19/2021,Crawford,73
1/18/2021,Crawford,17
1/16/2021,Crawford,8
1/15/2021,Crawford,15
1/14/2021,Crawford,17
1/13/2021,Crawford,29
1/12/2021,Crawford,18
1/11/2021,Crawford,19
1/10/2021,Crawford,1
1/9/2021,Crawford,8
1/8/2021,Crawford,18
1/7/2021,Crawford,24
1/6/2021,Crawford,22
1/5/2021,Crawford,17
1/4/2021,Crawford,15
1/3/2021,Crawford,4
1/2/2021,Crawford,17
1/1/2021,Crawford,7
12/31/2020,Crawford,12
12/30/2020,Crawford,17
12/29/2020,Crawford,11
12/28/2020,Crawford,7
12/26/2020,Crawford,1
12/24/2020,Crawford,1
12/23/2020,Crawford,8
12/22/2020,Crawford,12
12/21/2020,Crawford,6
12/20/2020,Crawford,2
12/19/2020,Crawford,3
12/18/2020,Crawford,15
12/17/2020,Crawford,2
12/16/2020,Crawford,2
4/25/2021,Cooper,7
4/24/2021,Cooper,22
4/23/2021,Cooper,58
4/22/2021,Cooper,47
4/21/2021,Cooper,95
4/20/2021,Cooper,67
4/19/2021,Cooper,26
4/18/2021,Cooper,11
4/17/2021,Cooper,49
4/16/2021,Cooper,60
4/15/2021,Cooper,197
4/14/2021,Cooper,55
4/13/2021,Cooper,62
4/12/2021,Cooper,72
4/11/2021,Cooper,61
4/10/2021,Cooper,20
4/9/2021,Cooper,102
4/8/2021,Cooper,62
4/7/2021,Cooper,53
4/6/2021,Cooper,72
4/5/2021,Cooper,77
4/4/2021,Cooper,7
4/3/2021,Cooper,33
4/2/2021,Cooper,139
4/1/2021,Cooper,83
3/31/2021,Cooper,204
3/30/2021,Cooper,116
3/29/2021,Cooper,59
3/28/2021,Cooper,10
3/27/2021,Cooper,84
3/26/2021,Cooper,84
3/25/2021,Cooper,99
3/24/2021,Cooper,92
3/23/2021,Cooper,230
3/22/2021,Cooper,194
3/21/2021,Cooper,26
3/20/2021,Cooper,19
3/19/2021,Cooper,86
3/18/2021,Cooper,50
3/17/2021,Cooper,109
3/16/2021,Cooper,73
3/15/2021,Cooper,47
3/14/2021,Cooper,25
3/13/2021,Cooper,22
3/12/2021,Cooper,89
3/11/2021,Cooper,58
3/10/2021,Cooper,58
3/9/2021,Cooper,65
3/8/2021,Cooper,27
3/7/2021,Cooper,6
3/6/2021,Cooper,55
3/5/2021,Cooper,136
3/4/2021,Cooper,89
3/3/2021,Cooper,146
3/2/2021,Cooper,264
3/1/2021,Cooper,156
2/28/2021,Cooper,7
2/27/2021,Cooper,60
2/26/2021,Cooper,81
2/25/2021,Cooper,203
2/24/2021,Cooper,282
2/23/2021,Cooper,286
2/22/2021,Cooper,49
2/21/2021,Cooper,1
2/20/2021,Cooper,8
2/19/2021,Cooper,323
2/18/2021,Cooper,251
2/17/2021,Cooper,214
2/16/2021,Cooper,55
2/15/2021,Cooper,56
2/14/2021,Cooper,4
2/13/2021,Cooper,28
2/12/2021,Cooper,43
2/11/2021,Cooper,59
2/10/2021,Cooper,36
2/9/2021,Cooper,62
2/8/2021,Cooper,36
2/6/2021,Cooper,42
2/5/2021,Cooper,61
2/4/2021,Cooper,191
2/3/2021,Cooper,88
2/2/2021,Cooper,32
2/1/2021,Cooper,38
1/31/2021,Cooper,4
1/30/2021,Cooper,13
1/29/2021,Cooper,356
1/28/2021,Cooper,624
1/27/2021,Cooper,22
1/26/2021,Cooper,66
1/25/2021,Cooper,29
1/24/2021,Cooper,5
1/23/2021,Cooper,14
1/22/2021,Cooper,87
1/21/2021,Cooper,92
1/20/2021,Cooper,95
1/19/2021,Cooper,28
1/18/2021,Cooper,56
1/17/2021,Cooper,4
1/16/2021,Cooper,11
1/15/2021,Cooper,17
1/14/2021,Cooper,58
1/13/2021,Cooper,12
1/12/2021,Cooper,66
1/11/2021,Cooper,50
1/10/2021,Cooper,13
1/9/2021,Cooper,10
1/8/2021,Cooper,26
1/7/2021,Cooper,24
1/6/2021,Cooper,25
1/5/2021,Cooper,17
1/4/2021,Cooper,5
1/3/2021,Cooper,6
1/2/2021,Cooper,6
1/1/2021,Cooper,3
12/31/2020,Cooper,12
12/30/2020,Cooper,29
12/29/2020,Cooper,36
12/28/2020,Cooper,23
12/27/2020,Cooper,1
12/24/2020,Cooper,1
12/23/2020,Cooper,5
12/22/2020,Cooper,29
12/21/2020,Cooper,21
12/20/2020,Cooper,7
12/19/2020,Cooper,10
12/18/2020,Cooper,24
12/17/2020,Cooper,15
12/16/2020,Cooper,4
12/15/2020,Cooper,1
4/25/2021,Cole,15
4/24/2021,Cole,61
4/23/2021,Cole,225
4/22/2021,Cole,333
4/21/2021,Cole,291
4/20/2021,Cole,370
4/19/2021,Cole,552
4/18/2021,Cole,30
4/17/2021,Cole,114
4/16/2021,Cole,290
4/15/2021,Cole,435
4/14/2021,Cole,626
4/13/2021,Cole,570
4/12/2021,Cole,489
4/11/2021,Cole,72
4/10/2021,Cole,69
4/9/2021,Cole,1112
4/8/2021,Cole,318
4/7/2021,Cole,232
4/6/2021,Cole,327
4/5/2021,Cole,401
4/4/2021,Cole,85
4/3/2021,Cole,89
4/2/2021,Cole,664
4/1/2021,Cole,661
3/31/2021,Cole,510
3/30/2021,Cole,707
3/29/2021,Cole,763
3/28/2021,Cole,81
3/27/2021,Cole,236
3/26/2021,Cole,788
3/25/2021,Cole,784
3/24/2021,Cole,472
3/23/2021,Cole,272
3/22/2021,Cole,557
3/21/2021,Cole,92
3/20/2021,Cole,109
3/19/2021,Cole,1057
3/18/2021,Cole,327
3/17/2021,Cole,367
3/16/2021,Cole,559
3/15/2021,Cole,548
3/14/2021,Cole,7
3/13/2021,Cole,30
3/12/2021,Cole,677
3/11/2021,Cole,567
3/10/2021,Cole,506
3/9/2021,Cole,214
3/8/2021,Cole,160
3/7/2021,Cole,77
3/6/2021,Cole,67
3/5/2021,Cole,372
3/4/2021,Cole,601
3/3/2021,Cole,491
3/2/2021,Cole,400
3/1/2021,Cole,735
2/28/2021,Cole,22
2/27/2021,Cole,325
2/26/2021,Cole,2032
2/25/2021,Cole,860
2/24/2021,Cole,360
2/23/2021,Cole,358
2/22/2021,Cole,370
2/21/2021,Cole,2
2/20/2021,Cole,620
2/19/2021,Cole,1119
2/18/2021,Cole,661
2/17/2021,Cole,300
2/16/2021,Cole,233
2/15/2021,Cole,98
2/14/2021,Cole,10
2/13/2021,Cole,895
2/12/2021,Cole,849
2/11/2021,Cole,695
2/10/2021,Cole,281
2/9/2021,Cole,288
2/8/2021,Cole,319
2/7/2021,Cole,1
2/6/2021,Cole,267
2/5/2021,Cole,1355
2/4/2021,Cole,743
2/3/2021,Cole,224
2/2/2021,Cole,290
2/1/2021,Cole,194
1/31/2021,Cole,32
1/30/2021,Cole,613
1/29/2021,Cole,885
1/28/2021,Cole,349
1/27/2021,Cole,519
1/26/2021,Cole,367
1/25/2021,Cole,383
1/24/2021,Cole,10
1/23/2021,Cole,786
1/22/2021,Cole,794
1/21/2021,Cole,397
1/20/2021,Cole,199
1/19/2021,Cole,322
1/18/2021,Cole,173
1/17/2021,Cole,4
1/16/2021,Cole,58
1/15/2021,Cole,202
1/14/2021,Cole,153
1/13/2021,Cole,142
1/12/2021,Cole,172
1/11/2021,Cole,208
1/10/2021,Cole,102
1/9/2021,Cole,28
1/8/2021,Cole,214
1/7/2021,Cole,327
1/6/2021,Cole,135
1/5/2021,Cole,57
1/4/2021,Cole,72
1/3/2021,Cole,13
1/2/2021,Cole,15
1/1/2021,Cole,6
12/31/2020,Cole,33
12/30/2020,Cole,150
12/29/2020,Cole,64
12/28/2020,Cole,43
12/27/2020,Cole,3
12/26/2020,Cole,3
12/24/2020,Cole,6
12/23/2020,Cole,84
12/22/2020,Cole,122
12/21/2020,Cole,122
12/20/2020,Cole,34
12/19/2020,Cole,18
12/18/2020,Cole,244
12/17/2020,Cole,184
12/16/2020,Cole,63
12/15/2020,Cole,36
4/25/2021,Clinton,1
4/24/2021,Clinton,22
4/23/2021,Clinton,188
4/22/2021,Clinton,149
4/21/2021,Clinton,59
4/20/2021,Clinton,67
4/19/2021,Clinton,117
4/18/2021,Clinton,13
4/17/2021,Clinton,19
4/16/2021,Clinton,209
4/15/2021,Clinton,159
4/14/2021,Clinton,118
4/13/2021,Clinton,91
4/12/2021,Clinton,49
4/11/2021,Clinton,14
4/10/2021,Clinton,37
4/9/2021,Clinton,181
4/8/2021,Clinton,172
4/7/2021,Clinton,89
4/6/2021,Clinton,111
4/5/2021,Clinton,53
4/4/2021,Clinton,4
4/3/2021,Clinton,17
4/2/2021,Clinton,194
4/1/2021,Clinton,185
3/31/2021,Clinton,146
3/30/2021,Clinton,106
3/29/2021,Clinton,130
3/28/2021,Clinton,4
3/27/2021,Clinton,27
3/26/2021,Clinton,165
3/25/2021,Clinton,162
3/24/2021,Clinton,174
3/23/2021,Clinton,49
3/22/2021,Clinton,40
3/21/2021,Clinton,16
3/20/2021,Clinton,48
3/19/2021,Clinton,105
3/18/2021,Clinton,209
3/17/2021,Clinton,115
3/16/2021,Clinton,69
3/15/2021,Clinton,60
3/14/2021,Clinton,16
3/13/2021,Clinton,43
3/12/2021,Clinton,67
3/11/2021,Clinton,161
3/10/2021,Clinton,59
3/9/2021,Clinton,69
3/8/2021,Clinton,55
3/7/2021,Clinton,11
3/6/2021,Clinton,70
3/5/2021,Clinton,125
3/4/2021,Clinton,163
3/3/2021,Clinton,170
3/2/2021,Clinton,65
3/1/2021,Clinton,50
2/28/2021,Clinton,9
2/27/2021,Clinton,52
2/26/2021,Clinton,91
2/25/2021,Clinton,297
2/24/2021,Clinton,79
2/23/2021,Clinton,30
2/22/2021,Clinton,117
2/21/2021,Clinton,7
2/20/2021,Clinton,72
2/19/2021,Clinton,81
2/18/2021,Clinton,62
2/17/2021,Clinton,67
2/16/2021,Clinton,53
2/15/2021,Clinton,28
2/14/2021,Clinton,84
2/13/2021,Clinton,437
2/12/2021,Clinton,63
2/11/2021,Clinton,64
2/10/2021,Clinton,36
2/9/2021,Clinton,51
2/8/2021,Clinton,50
2/7/2021,Clinton,4
2/6/2021,Clinton,33
2/5/2021,Clinton,159
2/4/2021,Clinton,260
2/3/2021,Clinton,186
2/2/2021,Clinton,81
2/1/2021,Clinton,42
1/31/2021,Clinton,20
1/30/2021,Clinton,41
1/29/2021,Clinton,101
1/28/2021,Clinton,103
1/27/2021,Clinton,27
1/26/2021,Clinton,42
1/25/2021,Clinton,68
1/24/2021,Clinton,11
1/23/2021,Clinton,4
1/22/2021,Clinton,45
1/21/2021,Clinton,70
1/20/2021,Clinton,86
1/19/2021,Clinton,99
1/18/2021,Clinton,26
1/17/2021,Clinton,3
1/16/2021,Clinton,74
1/15/2021,Clinton,42
1/14/2021,Clinton,91
1/13/2021,Clinton,83
1/12/2021,Clinton,42
1/11/2021,Clinton,46
1/9/2021,Clinton,8
1/8/2021,Clinton,28
1/7/2021,Clinton,12
1/6/2021,Clinton,62
1/5/2021,Clinton,19
1/4/2021,Clinton,23
1/3/2021,Clinton,8
1/2/2021,Clinton,33
12/31/2020,Clinton,28
12/30/2020,Clinton,39
12/29/2020,Clinton,34
12/28/2020,Clinton,29
12/27/2020,Clinton,7
12/24/2020,Clinton,8
12/23/2020,Clinton,27
12/22/2020,Clinton,18
12/21/2020,Clinton,15
12/20/2020,Clinton,1
12/19/2020,Clinton,2
12/18/2020,Clinton,2
4/25/2021,Clay,17
4/24/2021,Clay,203
4/23/2021,Clay,995
4/22/2021,Clay,1073
4/21/2021,Clay,495
4/20/2021,Clay,407
4/19/2021,Clay,401
4/18/2021,Clay,108
4/17/2021,Clay,206
4/16/2021,Clay,1001
4/15/2021,Clay,1081
4/14/2021,Clay,537
4/13/2021,Clay,670
4/12/2021,Clay,498
4/11/2021,Clay,138
4/10/2021,Clay,388
4/9/2021,Clay,1478
4/8/2021,Clay,1139
4/7/2021,Clay,596
4/6/2021,Clay,806
4/5/2021,Clay,691
4/4/2021,Clay,89
4/3/2021,Clay,240
4/2/2021,Clay,1158
4/1/2021,Clay,1220
3/31/2021,Clay,558
3/30/2021,Clay,1787
3/29/2021,Clay,1715
3/28/2021,Clay,81
3/27/2021,Clay,513
3/26/2021,Clay,1699
3/25/2021,Clay,1605
3/24/2021,Clay,741
3/23/2021,Clay,581
3/22/2021,Clay,323
3/21/2021,Clay,191
3/20/2021,Clay,340
3/19/2021,Clay,1058
3/18/2021,Clay,1046
3/17/2021,Clay,1150
3/16/2021,Clay,531
3/15/2021,Clay,702
3/14/2021,Clay,153
3/13/2021,Clay,267
3/12/2021,Clay,429
3/11/2021,Clay,517
3/10/2021,Clay,331
3/9/2021,Clay,923
3/8/2021,Clay,1073
3/7/2021,Clay,133
3/6/2021,Clay,616
3/5/2021,Clay,1101
3/4/2021,Clay,1377
3/3/2021,Clay,582
3/2/2021,Clay,321
3/1/2021,Clay,452
2/28/2021,Clay,85
2/27/2021,Clay,360
2/26/2021,Clay,1675
2/25/2021,Clay,1544
2/24/2021,Clay,399
2/23/2021,Clay,283
2/22/2021,Clay,269
2/21/2021,Clay,30
2/20/2021,Clay,392
2/19/2021,Clay,259
2/18/2021,Clay,1067
2/17/2021,Clay,246
2/16/2021,Clay,254
2/15/2021,Clay,195
2/14/2021,Clay,64
2/13/2021,Clay,182
2/12/2021,Clay,468
2/11/2021,Clay,376
2/10/2021,Clay,202
2/9/2021,Clay,233
2/8/2021,Clay,238
2/7/2021,Clay,32
2/6/2021,Clay,483
2/5/2021,Clay,1178
2/4/2021,Clay,681
2/3/2021,Clay,324
2/2/2021,Clay,212
2/1/2021,Clay,274
1/31/2021,Clay,82
1/30/2021,Clay,452
1/29/2021,Clay,380
1/28/2021,Clay,481
1/27/2021,Clay,303
1/26/2021,Clay,292
1/25/2021,Clay,168
1/24/2021,Clay,4
